,ifile,normx,normy,normwidth,normheight,ilabel,num_labels
86,29,0.418883353496455,0.1880861504907306,0.0177667069929116,0.0961723009814612,"[0, 34, 39]",3
87,29,0.4403769509950928,0.1996292257360958,0.014779511995638,0.070905125408942,"[0, 34]",2
88,29,0.465,0.2224482006543075,0.03,0.11,"[0, 26]",2
89,29,0.4862522414823669,0.2029336649075758,0.0460251046025104,0.0872832967344412,"[0, 16, 34]",3
90,29,0.5418071641419869,0.2042693565976004,0.0436143282839737,0.1085387131952017,"[0, 2, 39]",3
91,29,0.5868230279248343,0.2020419333075417,0.0294923958169521,0.1038986851842609,"[4, 34, 39]",3
92,29,0.612852664576803,0.1969315131771337,0.0156739811912225,0.0734320896592702,"[0, 26, 39]",3
93,29,0.6242603044915486,0.2319956379498361,0.0425462189885493,0.1199999999999999,"[0, 34, 39]",3
94,29,0.8027667069929123,0.2387241003271538,0.0455334139858228,0.1174482006543075,"[0, 34, 39]",3
95,29,0.8449999999999998,0.2513576881134133,0.0299999999999999,0.1627153762268266,"[0, 34, 39]",3
96,29,0.87187054849373,0.341543075245365,0.0437410969874585,0.2030861504907305,"[0, 34, 39]",3
97,29,0.8962731094942756,0.2872671961426318,0.0325462189885498,0.1469050842687163,"[0, 34, 39]",3
98,29,0.970376950995092,0.3192693565976007,0.0407539019901856,0.1985387131952018,"[0, 34, 39]",3
99,30,0.0100782314953653,0.3246183206106866,0.0201564629907306,0.1892366412213741,"[0, 34]",2
100,30,0.0238833534964558,0.5327262813522355,0.0477667069929116,0.3654525627044711,"[0, 26, 39]",3
101,30,0.0657471264367815,0.6332208596447008,0.1314942528735631,0.4149977572645797,"[0, 34, 39]",3
102,30,0.0899294579151325,0.2291589164901941,0.0440386441479244,0.1183178329803882,"[0, 26]",2
103,30,0.1980146290491118,0.1506788333268141,0.012539184952978,0.0438685210951484,"[0, 34]",2
104,30,0.1990436341900777,0.1854770055606875,0.0167364016736401,0.074190802224275,"[0, 34]",2
105,30,0.2130902570233104,0.2412495044882895,0.0149432157800358,0.1001169967258146,"[0, 21, 34]",3
106,30,0.3035783927449637,0.2771523734149487,0.0537512348124644,0.1723974198257607,"[4, 26, 30]",3
107,30,0.3574679874931845,0.3430840106058747,0.0549359749863686,0.190909405178654,"[0, 26, 39]",3
108,30,0.5218705484937293,0.2099073064340239,0.0237410969874593,0.099814612868048,"[0, 26]",2
109,31,0.3297795119956378,0.2587241003271534,0.0595590239912758,0.2174482006543073,"[0, 34]",2
110,31,0.6585869786752534,0.3542454064619265,0.0777998093134275,0.2656028888742112,"[4, 34]",2
111,32,0.4473897559978191,0.0736314067611776,0.014779511995638,0.0672628135223554,"[0, 26]",2
112,32,0.574306542462116,0.5697180217154642,0.4242033248369931,0.4747188093498772,"[0, 50]",2
113,32,0.6865359003510331,0.2609746198707827,0.1756540998752674,0.1994312257145281,"[7, 34]",2
114,32,0.7340020715251431,0.3293684698181454,0.0488860950677386,0.1769266888184056,"[0, 12, 26]",3
115,33,0.0212731094942748,0.4680752453653217,0.0425462189885496,0.3361504907306433,"[0, 26]",2
116,33,0.0588975599781897,0.3510905125408938,0.1157182899400218,0.2527153762268261,"[7, 26, 30]",3
117,33,0.1699075620229005,0.3819629225736092,0.1530724338876771,0.2839258451472187,"[0, 34, 37]",3
118,33,0.1906756704948202,0.6526335877862596,0.1413513409896402,0.425267175572519,"[0, 26]",2
119,33,0.4177667069929113,0.289333502076117,0.0355334139858232,0.0786670041522338,"[0, 34]",2
120,33,0.6147815981919957,0.2688033128518292,0.0391138755898393,0.1176066257036579,"[0, 26]",2
121,33,0.7262090844806421,0.3196292257360958,0.0724181689612871,0.1992584514721919,"[4, 26]",2
122,33,0.7997795119956372,0.3214503816793893,0.034779511995638,0.2185387131952017,"[0, 26, 27]",3
123,33,0.8346372554866409,0.3713500224232616,0.0477667069929117,0.1787087689468516,"[0, 26]",2
124,33,0.8788193284828235,0.3364503816793894,0.0776386569656498,0.2329007633587784,"[4, 21, 26, 30]",4
125,33,0.9309743899945468,0.328728329673444,0.0419487799890948,0.2174566593468882,"[0, 26]",2
126,33,0.9649408987260616,0.3838996396702694,0.0495590239912759,0.2234351145038168,"[0, 26, 29]",3
127,34,0.59208986415883,0.4014503816793891,0.0441797283176592,0.2629007633587785,"[0, 26]",2
128,34,0.8380355276906998,0.3728824293087616,0.0313479623824454,0.0438685210951483,[48],1
129,34,0.8793631083958918,0.3215430752453652,0.1156123191951277,0.2030861504907304,"[0, 34]",2
130,34,0.9562731094942748,0.4299073064340241,0.0725462189885496,0.2798146128680479,"[0, 34]",2
131,35,0.018285914497001,0.3787241003271536,0.0365718289940021,0.2374482006543074,"[0, 34]",2
132,35,0.0524293286740486,0.3320883315158121,0.0754542686333638,0.2241766630316248,"[0, 34]",2
133,35,0.7478779940932674,0.3063135326405632,0.0705313277894678,0.2135537952397578,"[0, 34]",2
134,35,0.7542667368116139,0.2546346782987999,0.044807924959106,0.1166848418756814,"[0, 22]",2
135,36,0.1109743899945473,0.2998146128680479,0.0407539019901853,0.2083533260632497,"[0, 26]",2
136,36,0.3384491931911123,0.1466033723460037,0.0280796329743729,0.0623003436395082,"[4, 34]",2
137,36,0.8053769509950927,0.324907306434024,0.0507539019901852,0.2098146128680478,"[0, 34, 39]",3
138,36,0.8300782314953653,0.2797219193020718,0.0401564629907307,0.1994438386041439,"[0, 34, 39]",3
139,36,0.8936628654920937,0.2937241003271535,0.0473257309841878,0.1874482006543074,"[0, 34, 39]",3
140,36,0.9187268905057256,0.1849073064340237,0.0380796329743731,0.0698146128680478,"[4, 26, 30]",3
141,37,0.015,0.3390839694656489,0.03,0.2181679389312977,"[0, 34, 49]",3
142,37,0.1533641459923664,0.2954040246113449,0.0467282919847328,0.1917347791813206,"[0, 34]",2
143,37,0.2643269261003265,0.213806742649824,0.0544466112671766,0.1045566346567313,"[7, 26, 30]",3
144,37,0.2791820729961832,0.2874482006543075,0.03,0.16,"[0, 26]",2
145,37,0.3077324973876698,0.2117132974591945,0.0208986415882967,0.0934590232027075,"[0, 34]",2
146,37,0.319367419199195,0.2564525215642451,0.0474119103722186,0.1576378675559714,"[4, 34, 42]",3
147,37,0.3781436579880045,0.2135387131952017,0.0219487799890948,0.085267175572519,"[0, 34]",2
148,37,0.393961584991821,0.2259051254089424,0.0219487799890947,0.13,"[0, 34]",2
149,37,0.5330982236154655,0.3069351455072637,0.0547021943573668,0.1138702910145297,"[0, 26, 27]",3
150,38,0.0195924764890282,0.1640301223557723,0.0235109717868338,0.0629417911365173,"[0, 26]",2
151,38,0.3464960301978233,0.2768262498375774,0.0628202139725847,0.2182768274721309,"[4, 26, 30]",3
152,39,0.4059439124487007,0.1899940135238277,0.0318878248974008,0.0799880270476551,"[4, 34]",2
153,39,0.4233378932968534,0.1949940135238274,0.0129958960328317,0.0799999999999998,"[0, 26]",2
154,39,0.6397879616963058,0.21311527197622,0.0195759233926128,0.0862305439524396,"[0, 26]",2
155,40,0.0237619699042407,0.3812425169047847,0.0475239398084815,0.2024850338095689,"[0, 34, 39]",3
156,40,0.4581347962382447,0.1938372529886304,0.01,0.0505085629400292,"[0, 34]",2
157,40,0.4677359781121753,0.195618265214306,0.0154719562243499,0.0512365304286122,"[0, 34]",2
158,40,0.909103967168262,0.3468607821190905,0.0782079343365263,0.1937215642381812,"[0, 34]",2
159,41,0.3906795203318624,0.3580693345970841,0.0462743382692437,0.0619228975727479,[48],1
160,41,0.4202901866440235,0.3060199666237648,0.1067794078337028,0.2120399332475298,"[4, 34]",2
161,41,0.5201299589603287,0.2887275507143535,0.0512038303693576,0.1874670743810518,"[0, 34]",2
162,42,0.0840218878248974,0.2299340018670626,0.0480437756497947,0.1198680037341252,"[4, 26]",2
163,42,0.3695759233926127,0.2384732692443389,0.0241039671682628,0.140508562940029,"[0, 26]",2
164,42,0.7194459644322835,0.285051184436886,0.0588919288645688,0.1948437528406771,"[0, 34]",2
165,43,0.2951887461133632,0.3599064403950993,0.0788832393531635,0.2497237542304847,"[4, 34, 39]",3
166,43,0.6687619699042411,0.2927361695471178,0.0375239398084811,0.1644917420487298,"[0, 34]",2
167,43,0.745861833105334,0.2098691925647402,0.0339398084815328,0.0797623310341699,"[0, 12, 22]",3
168,43,0.844805586884458,0.2588583581496133,0.0527964869697981,0.1352197095373129,"[0, 12, 22]",3
169,44,0.540813953488372,0.2821198612346627,0.0416279069767439,0.1242397224693256,"[0, 34]",2
170,44,0.9135020519835833,0.5143637753571759,0.089411764705882,0.3887275507143531,"[0, 26, 39]",3
171,45,0.1778385772913817,0.2615614583104725,0.0779753761969903,0.1211048279528204,"[7, 34]",2
172,45,0.3854687971273659,0.2821617640962616,0.0279680145003978,0.1198563245718633,"[0, 25, 34]",3
173,45,0.40766073871409,0.2397857832329877,0.0246238030095759,0.0863265834443117,"[4, 34]",2
174,45,0.4989740082079341,0.2169101764749121,0.0471956224350205,0.0717543724723206,"[7, 26]",2
175,45,0.6365337415858651,0.405286767059961,0.3180595997238269,0.3166175872879576,"[7, 26, 30]",3
176,46,0.0198358413132695,0.1878997588340147,0.0383036935704514,0.136086868524303,"[0, 26]",2
177,46,0.0612175102599179,0.1666752013577474,0.0294117647058823,0.06866768595263,"[0, 22]",2
178,46,0.0896032831737346,0.1972635341911917,0.0328317373461012,0.1148623110480356,"[0, 26]",2
179,46,0.2028043775649795,0.1204805762623418,0.0526675786593707,0.0936377535717682,"[4, 26, 30]",3
180,46,0.2148121623804439,0.1810329902387518,0.04643586675758,0.0824012231431559,"[4, 22]",2
181,46,0.2510259917920656,0.1129895559766003,0.0328317373461012,0.0936377535717682,"[0, 34]",2
182,46,0.2647058823529408,0.2742030442681241,0.0533515731874144,0.1738550742491751,"[0, 34]",2
183,46,0.3300273597811217,0.0980075154051174,0.0143638850889193,0.0387036048096641,"[0, 22]",2
184,46,0.3341313269493844,0.3370959128583656,0.0622435020519835,0.2122455747626746,"[0, 34]",2
185,46,0.3508273689296372,0.2527090866370308,0.0615316331387846,0.1787616794903231,"[7, 26, 30]",3
186,46,0.3734610123119014,0.0657826207579023,0.0369357045143638,0.0407506130427573,"[7, 22]",2
187,46,0.4049247606019145,0.1092440458337294,0.0259917920656635,0.0886437400479403,"[0, 34]",2
188,46,0.4114227086183301,0.0443218700239702,0.0157318741450072,0.0387036048096642,"[0, 22]",2
189,46,0.4387824897400821,0.0299640811429658,0.0116279069767441,0.0474431284763625,"[0, 34]",2
190,46,0.439592816790042,0.2624368457384997,0.0537829026716261,0.1892702424303525,"[4, 34]",2
191,46,0.5420656634746922,0.0799042163812422,0.0157318741450067,0.0499401352382763,"[0, 34]",2
192,46,0.5451436388508892,0.034333842976315,0.0136798905608754,0.0461946250954056,"[0, 34]",2
193,46,0.58686730506156,0.1073712907622941,0.0191518467852257,0.0898922434288974,"[0, 12, 26]",3
194,46,0.600889192886457,0.0374551014287072,0.0198358413132695,0.0349580946667934,"[0, 22]",2
195,46,0.6126786283515371,0.0980075154051173,0.0488866684677806,0.0886437400479406,"[4, 26, 30]",3
196,46,0.624829001367989,0.0486916318573194,0.0129958960328317,0.0524371420001902,"[0, 34]",2
197,46,0.6809165526675787,0.0536856453811471,0.0157318741450067,0.0474431284763625,"[0, 34]",2
198,46,0.6956224350205198,0.0605524139764101,0.0095759233926128,0.0387036048096642,"[0, 34]",2
199,46,0.7127222982216143,0.0561826521430609,0.0136798905608755,0.0374551014287072,"[0, 22]",2
200,46,0.8515731874145007,0.0923892501908113,0.0328317373461013,0.0948862569527251,"[0, 34]",2
201,46,0.8766386922196157,0.33522315778693,0.0461228159704501,0.2159910849055452,"[0, 26, 31]",3
202,46,0.8945519487940163,0.1023772772384663,0.0253671861651104,0.0649221758097592,"[0, 22]",2
203,47,0.1920001337611228,0.4434596883552605,0.0981779035214148,0.2513550116761185,"[0, 26]",2
204,47,0.3778625954198473,0.2636680786658335,0.0475631238990017,0.1972151482703795,"[0, 34]",2
205,47,0.3998825601879037,0.3210105266683623,0.0692894891368173,0.2090051843082825,"[0, 34]",2
206,47,0.6091728531186286,0.3411936975089674,0.0699690324591614,0.2405438387043451,"[4, 34, 42]",3
207,47,0.7324800539462285,0.3363030221153589,0.112256568560858,0.2112669851801876,"[4, 34, 42]",3
208,48,0.0349999999999999,0.5224670743810519,0.0699999999999999,0.404934148762104,"[0, 34]",2
209,48,0.0873597811217509,0.3955326557397605,0.094719562243502,0.2662700604257409,"[4, 34, 42]",3
210,48,0.3352383474349125,0.3820035625066944,0.1104766948698272,0.2881773874298762,"[7, 26, 30]",3
211,48,0.440813953488372,0.1599940135238275,0.0147879616963061,0.0674790473333964,"[0, 26]",2
212,48,0.4623803009575918,0.1404566303576523,0.0136798905608755,0.0412006115715781,"[0, 34]",2
213,48,0.4677838577291392,0.168691631857319,0.0191518467852256,0.042449114952535,"[0, 26]",2
214,48,0.8480779753761958,0.2051942698132495,0.0243638850889202,0.0903885396264993,"[0, 26]",2
215,49,0.2447753324556471,0.3553520107919465,0.043281072434806,0.219260059559072,"[0, 34, 39]",3
216,49,0.4866621067031464,0.1392081269766954,0.0170998632010944,0.0711646927145438,"[0, 26]",2
217,49,0.5491039671682628,0.3037395236666986,0.1129274965800271,0.1674790473333968,"[0, 2]",2
218,49,0.5742339261285909,0.1831152719762198,0.0175239398084811,0.0962425169047844,"[0, 26]",2
219,50,0.5925239398084814,0.3199820405714829,0.0409439124487001,0.23,"[0, 26]",2
220,50,0.6077291381668946,0.1310928550004754,0.0116279069767442,0.0599281622859315,"[0, 26]",2
221,50,0.6418399452804385,0.161866768595263,0.0141039671682627,0.0762425169047845,"[0, 26]",2
222,50,0.7044459644322845,0.2849940135238277,0.04889192886457,0.1899880270476552,"[0, 26]",2
223,50,0.7406019151846774,0.2288026810559291,0.0329958960328316,0.1426233215403752,"[0, 34]",2
224,50,0.8872816470759797,0.2631092855000472,0.0451589054372186,0.1690526279628632,"[0, 26]",2
225,51,0.0434336525307797,0.1398323786671738,0.0239398084815321,0.0724131960955008,"[0, 34]",2
226,51,0.0925239398084815,0.2599940135238276,0.03,0.15,"[0, 34, 39]",3
227,51,0.1635333642095753,0.3484912286728558,0.1070667284191508,0.2454906035115115,"[4, 34]",2
228,52,0.3336798905608757,0.3218428226905729,0.1242954856361148,0.2436856453811467,"[0, 2]",2
229,53,0.648207934336525,0.3747683175103419,0.0764158686730507,0.2104633649793154,"[0, 34]",2
230,53,0.697462122998941,0.3431152719762195,0.0737477754096448,0.1862305439524395,"[0, 16, 34]",3
231,54,0.2388450998975077,0.4972325511476873,0.13052196573023,0.3944651022953747,"[4, 34]",2
232,55,0.3464158686730512,0.3318547956429183,0.0295759233926129,0.1787155777620092,"[0, 34]",2
233,55,0.4973850396030685,0.4167718800170366,0.0747700792061377,0.2749643861317254,"[4, 12, 34]",3
234,56,0.4787619699042399,0.2768967009761248,0.1175239398084813,0.2086078211909065,"[0, 2]",2
235,56,0.6061559507523939,0.1687395236666983,0.02,0.08,"[0, 26]",2
236,56,0.690129958960329,0.2893458159286596,0.1136114911080704,0.1986916318573192,"[0, 2]",2
237,56,0.7216142270861835,0.1804087385482734,0.0259917920656634,0.0811527197621991,"[0, 34]",2
238,56,0.7264021887824897,0.2565674447866449,0.1080711354309164,0.1760389767149242,"[0, 2]",2
239,56,0.8184199726402177,0.1899820405714831,0.01547195622435,0.0774910202857413,"[0, 26]",2
240,56,0.9446580027359776,0.3081032990238745,0.1103556771545818,0.21620659804775,"[0, 2]",2
241,57,0.5577359781121752,0.0622640218878248,0.0154719562243502,0.0754719562243501,"[0, 26]",2
242,57,0.75,0.275,0.06,0.21,"[0, 34, 39]",3
243,57,0.7697058823529406,0.0834199726402188,0.0161559507523935,0.0923119015047879,"[0, 26]",2
244,57,0.7746580027359768,0.2547879616963064,0.0402599179206568,0.1895759233926128,"[0, 34, 39]",3
245,57,0.88,0.32,0.08,0.22,"[0, 34, 39]",3
246,57,0.9739184952978052,0.1884199726402184,0.0521630094043887,0.2088235294117644,"[4, 26]",2
247,58,0.1028659370725034,0.3374910202857413,0.0657318741450068,0.2349820405714827,"[0, 34]",2
248,59,0.0175870788644975,0.2408062435626241,0.0241039671682626,0.1376595453861685,"[0, 34]",2
249,59,0.7018399452804374,0.2718607821190903,0.0436798905608747,0.1837215642381809,"[0, 34]",2
250,59,0.8945759233926138,0.2706182652143061,0.0450478796169632,0.1837095912858364,"[0, 34]",2
251,60,0.5119018735157468,0.5022660609634955,0.6301925972924696,0.5394142395508981,"[7, 12, 16, 26, 30, 35, 38, 42]",8
252,61,0.2929958960328315,0.6637395236666963,0.2841586867305057,0.5074790473333953,"[0, 2]",2
253,61,0.42713905887499,0.2388463851972681,0.0448737290352461,0.14021372306114,"[0, 34]",2
254,61,0.5985499316005465,0.3499940135238274,0.0570998632010947,0.2199880270476552,"[0, 34]",2
255,61,0.6673939808481539,0.2950811168177478,0.034787961696306,0.1650963823975994,"[0, 26]",2
256,61,0.723385772913815,0.363315223276882,0.098563611491109,0.2583396210653717,"[4, 34]",2
257,61,0.8982558139534875,0.3893458159286595,0.076511627906979,0.2386916318573193,"[4, 34, 51]",3
258,61,0.9720898641588284,0.4449880270476552,0.0558202716823415,0.2899760540953104,"[0, 34]",2
259,62,0.3300612937595002,0.4056960617183613,0.1729827476383178,0.1971284600059235,"[7, 22, 26, 30]",4
260,62,0.388166894664842,0.2899587133713805,0.0649794801641585,0.0630370270266006,"[4, 22, 30]",3
261,62,0.4663679890560875,0.1712425169047846,0.0127359781121751,0.0624850338095691,"[0, 26]",2
262,62,0.5305035186050803,0.4780401416346438,0.0559286673042042,0.3284509752527417,"[0, 26, 31]",3
263,62,0.7643638850889193,0.1654266979767905,0.0102599179206565,0.0611766656668885,"[0, 26]",2
264,62,0.8652599179206562,0.195618265214306,0.0154719562243498,0.0862425169047845,"[0, 26, 39]",3
265,62,0.9107387140902872,0.178535983476838,0.0389876880984951,0.082401223143156,"[0, 34]",2
266,63,0.748870872982858,0.5538390517967631,0.2158423710666738,0.5047901795438843,"[4, 30, 34, 39]",4
267,64,0.0283594566353187,0.3909671302737862,0.0567189132706374,0.2819342605475738,"[0, 26, 37]",3
268,64,0.1102599179206566,0.3431092855000474,0.0605198358413132,0.266218571000095,"[0, 34]",2
269,64,0.1327154654236119,0.6899999999999994,0.2654309308472239,0.6200000000000001,"[0, 2]",2
270,64,0.182626538987688,0.3171198587630548,0.0725034199726401,0.2172395882865022,"[0, 34]",2
271,64,0.1968399452804377,0.3531212584523922,0.06,0.2662425169047847,"[0, 34]",2
272,64,0.2769699042407659,0.2438146540082737,0.0402599179206565,0.1676293080165477,"[0, 34]",2
273,64,0.5193778222814959,0.323739523666698,0.0568120708952823,0.2274790473333967,"[0, 34]",2
274,65,0.6782068479502317,0.3322324042526466,0.1196947826298257,0.2616846186293995,"[7, 11, 34]",3
275,65,0.7118578349178851,0.4229478062655042,0.0520414770851125,0.0555238285198805,[48],1
276,67,0.9232079343365248,0.3443637753571768,0.0464158686730509,0.2287275507143538,"[0, 26]",2
277,67,0.964999999999998,0.4655763598810994,0.0700000000000001,0.3212365304286123,"[0, 34]",2
