,ilabel,x,y,width,height,file,normn,norms,norme,normw,ifile,n,s,e,w,label
10,39,0.6215661168981477,0.2987037037037037,0.0631322337962968,0.2374074074074072,MmPJHzpXK_bQ44tC_biq7Q_left_cropped.png,0.4174074074074073,0.1800000000000001,0.653132233796296,0.5899999999999993,81,180.73740740740735,77.94000000000004,501.6055555555554,453.11999999999944,model_hint
11,0,0.9679931037808645,0.3677858990176071,0.0640137924382707,0.3120370370370369,MmPJHzpXK_bQ44tC_biq7Q_left_cropped.png,0.5238044175361256,0.21176738049908866,0.9999999999999998,0.9359862075617291,81,226.8073127931424,91.69527575610539,767.9999999999998,718.8374074074079,alone
12,29,0.9679931037808645,0.3677858990176071,0.0640137924382707,0.3120370370370369,MmPJHzpXK_bQ44tC_biq7Q_left_cropped.png,0.5238044175361256,0.21176738049908866,0.9999999999999998,0.9359862075617291,81,226.8073127931424,91.69527575610539,767.9999999999998,718.8374074074079,walking
13,39,0.9679931037808645,0.3677858990176071,0.0640137924382707,0.3120370370370369,MmPJHzpXK_bQ44tC_biq7Q_left_cropped.png,0.5238044175361256,0.21176738049908866,0.9999999999999998,0.9359862075617291,81,226.8073127931424,91.69527575610539,767.9999999999998,718.8374074074079,model_hint
14,0,0.9220582534169884,0.3713114315612146,0.0671684093671366,0.2453669587605225,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.49399491094147585,0.24862795218095335,0.9556424581005567,0.8884740487334202,240,178.3321628498728,89.75469073732415,733.9334078212275,682.3480694272666,alone
15,19,0.9220582534169884,0.3713114315612146,0.0671684093671366,0.2453669587605225,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.49399491094147585,0.24862795218095335,0.9556424581005567,0.8884740487334202,240,178.3321628498728,89.75469073732415,733.9334078212275,682.3480694272666,sitting
16,3,0.9220582534169884,0.3713114315612146,0.0671684093671366,0.2453669587605225,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.49399491094147585,0.24862795218095335,0.9556424581005567,0.8884740487334202,240,178.3321628498728,89.75469073732415,733.9334078212275,682.3480694272666,construction workers
17,39,0.9220582534169884,0.3713114315612146,0.0671684093671366,0.2453669587605225,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.49399491094147585,0.24862795218095335,0.9556424581005567,0.8884740487334202,240,178.3321628498728,89.75469073732415,733.9334078212275,682.3480694272666,model_hint
18,0,0.6157395602705749,0.3754419807536749,0.0648869417702014,0.2719026129281054,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.5113932872177276,0.2394906742896222,0.6481830311556755,0.5832960893854742,240,184.61297668559965,86.45613341855362,497.8045679275588,447.97139664804416,alone
19,29,0.6157395602705749,0.3754419807536749,0.0648869417702014,0.2719026129281054,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.5113932872177276,0.2394906742896222,0.6481830311556755,0.5832960893854742,240,184.61297668559965,86.45613341855362,497.8045679275588,447.97139664804416,walking
20,3,0.6157395602705749,0.3754419807536749,0.0648869417702014,0.2719026129281054,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.5113932872177276,0.2394906742896222,0.6481830311556755,0.5832960893854742,240,184.61297668559965,86.45613341855362,497.8045679275588,447.97139664804416,construction workers
21,39,0.6157395602705749,0.3754419807536749,0.0648869417702014,0.2719026129281054,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.5113932872177276,0.2394906742896222,0.6481830311556755,0.5832960893854742,240,184.61297668559965,86.45613341855362,497.8045679275588,447.97139664804416,model_hint
22,0,0.7007535722475424,0.3486512481521259,0.0592725076235767,0.2620565601304135,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.4796795282173326,0.21762296808691914,0.7303898260593308,0.6711173184357541,240,173.16430968645707,78.5618914793778,560.939386413566,515.4181005586591,alone
23,22,0.7007535722475424,0.3486512481521259,0.0592725076235767,0.2620565601304135,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.4796795282173326,0.21762296808691914,0.7303898260593308,0.6711173184357541,240,173.16430968645707,78.5618914793778,560.939386413566,515.4181005586591,standing
24,39,0.7007535722475424,0.3486512481521259,0.0592725076235767,0.2620565601304135,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.4796795282173326,0.21762296808691914,0.7303898260593308,0.6711173184357541,240,173.16430968645707,78.5618914793778,560.939386413566,515.4181005586591,model_hint
25,0,0.655,0.2844529262086513,0.03,0.1689058524173029,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.3689058524173028,0.19999999999999984,0.67,0.64,240,133.1750127226463,72.19999999999995,514.5600000000001,491.52,alone
26,22,0.655,0.2844529262086513,0.03,0.1689058524173029,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.3689058524173028,0.19999999999999984,0.67,0.64,240,133.1750127226463,72.19999999999995,514.5600000000001,491.52,standing
27,3,0.655,0.2844529262086513,0.03,0.1689058524173029,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.3689058524173028,0.19999999999999984,0.67,0.64,240,133.1750127226463,72.19999999999995,514.5600000000001,491.52,construction workers
28,39,0.655,0.2844529262086513,0.03,0.1689058524173029,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.3689058524173028,0.19999999999999984,0.67,0.64,240,133.1750127226463,72.19999999999995,514.5600000000001,491.52,model_hint
29,0,0.718533814408397,0.3231552162849873,0.0412641141857506,0.1959287531806616,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.4211195928753181,0.22519083969465647,0.7391658715012723,0.6979017573155217,240,152.02417302798983,81.29389312977099,567.6793893129772,535.9885496183207,alone
30,29,0.718533814408397,0.3231552162849873,0.0412641141857506,0.1959287531806616,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.4211195928753181,0.22519083969465647,0.7391658715012723,0.6979017573155217,240,152.02417302798983,81.29389312977099,567.6793893129772,535.9885496183207,walking
31,39,0.718533814408397,0.3231552162849873,0.0412641141857506,0.1959287531806616,6H7aUUz1kQyTKDJq4OkQkQ_right_cropped.png,0.4211195928753181,0.22519083969465647,0.7391658715012723,0.6979017573155217,240,152.02417302798983,81.29389312977099,567.6793893129772,535.9885496183207,model_hint
32,0,0.906907297486034,0.3378212290502791,0.1338145949720663,0.1956424581005588,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.4356424581005585,0.2399999999999997,0.9738145949720672,0.8400000000000009,118,179.04905027932955,98.63999999999989,747.8896089385477,645.1200000000007,alone
33,29,0.906907297486034,0.3378212290502791,0.1338145949720663,0.1956424581005588,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.4356424581005585,0.2399999999999997,0.9738145949720672,0.8400000000000009,118,179.04905027932955,98.63999999999989,747.8896089385477,645.1200000000007,walking
34,15,0.906907297486034,0.3378212290502791,0.1338145949720663,0.1956424581005588,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.4356424581005585,0.2399999999999997,0.9738145949720672,0.8400000000000009,118,179.04905027932955,98.63999999999989,747.8896089385477,645.1200000000007,pushing stroller or shopping cart
35,39,0.906907297486034,0.3378212290502791,0.1338145949720663,0.1956424581005588,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.4356424581005585,0.2399999999999997,0.9738145949720672,0.8400000000000009,118,179.04905027932955,98.63999999999989,747.8896089385477,645.1200000000007,model_hint
36,0,0.6801649790502803,0.325502793296089,0.0603299581005578,0.1958100558659215,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.42340782122904974,0.22759776536312826,0.7103299581005592,0.6500000000000014,118,174.02061452513945,93.54268156424571,545.5334078212295,499.20000000000107,alone
37,29,0.6801649790502803,0.325502793296089,0.0603299581005578,0.1958100558659215,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.42340782122904974,0.22759776536312826,0.7103299581005592,0.6500000000000014,118,174.02061452513945,93.54268156424571,545.5334078212295,499.20000000000107,walking
38,39,0.6801649790502803,0.325502793296089,0.0603299581005578,0.1958100558659215,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.42340782122904974,0.22759776536312826,0.7103299581005592,0.6500000000000014,118,174.02061452513945,93.54268156424571,545.5334078212295,499.20000000000107,model_hint
39,7,0.4640825768156423,0.4146089385474857,0.1081651536312854,0.3092178770949717,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.5692178770949716,0.25999999999999984,0.518165153631285,0.4099999999999996,118,233.94854748603333,106.85999999999993,397.9508379888269,314.87999999999965,group
40,22,0.4640825768156423,0.4146089385474857,0.1081651536312854,0.3092178770949717,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.5692178770949716,0.25999999999999984,0.518165153631285,0.4099999999999996,118,233.94854748603333,106.85999999999993,397.9508379888269,314.87999999999965,standing
41,26,0.4640825768156423,0.4146089385474857,0.1081651536312854,0.3092178770949717,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.5692178770949716,0.25999999999999984,0.518165153631285,0.4099999999999996,118,233.94854748603333,106.85999999999993,397.9508379888269,314.87999999999965,talking
42,39,0.4640825768156423,0.4146089385474857,0.1081651536312854,0.3092178770949717,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.5692178770949716,0.25999999999999984,0.518165153631285,0.4099999999999996,118,233.94854748603333,106.85999999999993,397.9508379888269,314.87999999999965,model_hint
43,0,0.6235876396648045,0.296145251396648,0.0271752793296087,0.1522905027932961,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.372290502793296,0.21999999999999995,0.6371752793296088,0.6100000000000001,118,153.01139664804467,90.41999999999997,489.3506145251396,468.4800000000001,alone
44,22,0.6235876396648045,0.296145251396648,0.0271752793296087,0.1522905027932961,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.372290502793296,0.21999999999999995,0.6371752793296088,0.6100000000000001,118,153.01139664804467,90.41999999999997,489.3506145251396,468.4800000000001,standing
45,39,0.6235876396648045,0.296145251396648,0.0271752793296087,0.1522905027932961,72_iKGC554hdmcuZTh6Ujw_right_cropped.png,0.372290502793296,0.21999999999999995,0.6371752793296088,0.6100000000000001,118,153.01139664804467,90.41999999999997,489.3506145251396,468.4800000000001,model_hint
46,0,0.1005598107681909,0.2936080687261565,0.0373124577607569,0.1959266012790682,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.3915713693656906,0.19564476808662243,0.11921603964856935,0.08190358188781245,35,169.55040293534404,84.71418458150751,91.55791845010125,62.901950889839966,alone
47,22,0.1005598107681909,0.2936080687261565,0.0373124577607569,0.1959266012790682,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.3915713693656906,0.19564476808662243,0.11921603964856935,0.08190358188781245,35,169.55040293534404,84.71418458150751,91.55791845010125,62.901950889839966,standing
48,39,0.1005598107681909,0.2936080687261565,0.0373124577607569,0.1959266012790682,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.3915713693656906,0.19564476808662243,0.11921603964856935,0.08190358188781245,35,169.55040293534404,84.71418458150751,91.55791845010125,62.901950889839966,model_hint
49,4,0.0476819103401667,0.3642062044878186,0.0953638206803334,0.2884124089756374,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.5084124089756373,0.2199999999999999,0.0953638206803334,0.0,35,220.14257308645097,95.25999999999995,73.23941428249606,0.0,couple/2people
50,22,0.0476819103401667,0.3642062044878186,0.0953638206803334,0.2884124089756374,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.5084124089756373,0.2199999999999999,0.0953638206803334,0.0,35,220.14257308645097,95.25999999999995,73.23941428249606,0.0,standing
51,26,0.0476819103401667,0.3642062044878186,0.0953638206803334,0.2884124089756374,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.5084124089756373,0.2199999999999999,0.0953638206803334,0.0,35,220.14257308645097,95.25999999999995,73.23941428249606,0.0,talking
52,39,0.0476819103401667,0.3642062044878186,0.0953638206803334,0.2884124089756374,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.5084124089756373,0.2199999999999999,0.0953638206803334,0.0,35,220.14257308645097,95.25999999999995,73.23941428249606,0.0,model_hint
53,0,0.3578128710328572,0.2270238577633196,0.0201832430817164,0.1237827793460076,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.2889152474363234,0.1651324680903158,0.3679044925737154,0.347721249491999,35,125.10030213992803,71.50235868310673,282.5506502966134,267.04991960985524,alone
54,22,0.3578128710328572,0.2270238577633196,0.0201832430817164,0.1237827793460076,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.2889152474363234,0.1651324680903158,0.3679044925737154,0.347721249491999,35,125.10030213992803,71.50235868310673,282.5506502966134,267.04991960985524,standing
55,28,0.3578128710328572,0.2270238577633196,0.0201832430817164,0.1237827793460076,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.2889152474363234,0.1651324680903158,0.3679044925737154,0.347721249491999,35,125.10030213992803,71.50235868310673,282.5506502966134,267.04991960985524,waiting in bus station
56,39,0.3578128710328572,0.2270238577633196,0.0201832430817164,0.1237827793460076,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.2889152474363234,0.1651324680903158,0.3679044925737154,0.347721249491999,35,125.10030213992803,71.50235868310673,282.5506502966134,267.04991960985524,model_hint
57,0,0.3124971840504618,0.188183292878061,0.0273011939626042,0.1004582321951527,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.23841240897563734,0.13795417678048463,0.3261477810317639,0.2988465870691597,35,103.23257308645097,59.734158545949846,250.48149583239467,229.51417886911463,alone
58,22,0.3124971840504618,0.188183292878061,0.0273011939626042,0.1004582321951527,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.23841240897563734,0.13795417678048463,0.3261477810317639,0.2988465870691597,35,103.23257308645097,59.734158545949846,250.48149583239467,229.51417886911463,standing
59,39,0.3124971840504618,0.188183292878061,0.0273011939626042,0.1004582321951527,0F1zwxR8a5g5xsrOWlwiBQ_left_cropped.png,0.23841240897563734,0.13795417678048463,0.3261477810317639,0.2988465870691597,35,103.23257308645097,59.734158545949846,250.48149583239467,229.51417886911463,model_hint
60,0,0.8149999999999983,0.4765843782067449,0.0699999999999999,0.2131687564134901,5WRevc12Cg35QQ9yaLV5Mw_right_cropped.png,0.58316875641349,0.36999999999999983,0.8499999999999982,0.7799999999999984,150,201.77638971906754,128.01999999999995,652.7999999999986,599.0399999999987,alone
61,19,0.8149999999999983,0.4765843782067449,0.0699999999999999,0.2131687564134901,5WRevc12Cg35QQ9yaLV5Mw_right_cropped.png,0.58316875641349,0.36999999999999983,0.8499999999999982,0.7799999999999984,150,201.77638971906754,128.01999999999995,652.7999999999986,599.0399999999987,sitting
62,39,0.8149999999999983,0.4765843782067449,0.0699999999999999,0.2131687564134901,5WRevc12Cg35QQ9yaLV5Mw_right_cropped.png,0.58316875641349,0.36999999999999983,0.8499999999999982,0.7799999999999984,150,201.77638971906754,128.01999999999995,652.7999999999986,599.0399999999987,model_hint
63,4,0.7696962879640039,0.6365585142888699,0.276355455568052,0.5148148148148147,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.8939659216962772,0.37915110688146253,0.90787401574803,0.6315185601799779,0,387.087244094488,164.17242927967328,697.247244094487,485.00625421822303,couple/2people
64,22,0.7696962879640039,0.6365585142888699,0.276355455568052,0.5148148148148147,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.8939659216962772,0.37915110688146253,0.90787401574803,0.6315185601799779,0,387.087244094488,164.17242927967328,697.247244094487,485.00625421822303,standing
65,5,0.7696962879640039,0.6365585142888699,0.276355455568052,0.5148148148148147,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.8939659216962772,0.37915110688146253,0.90787401574803,0.6315185601799779,0,387.087244094488,164.17242927967328,697.247244094487,485.00625421822303,dining
66,26,0.7696962879640039,0.6365585142888699,0.276355455568052,0.5148148148148147,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.8939659216962772,0.37915110688146253,0.90787401574803,0.6315185601799779,0,387.087244094488,164.17242927967328,697.247244094487,485.00625421822303,talking
67,39,0.7696962879640039,0.6365585142888699,0.276355455568052,0.5148148148148147,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.8939659216962772,0.37915110688146253,0.90787401574803,0.6315185601799779,0,387.087244094488,164.17242927967328,697.247244094487,485.00625421822303,model_hint
68,0,0.6387271066756863,0.4190146049873094,0.1552791949725862,0.2700000000000001,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.5540146049873095,0.28401460498730935,0.7163667041619795,0.5610875091893932,0,239.88832395950502,122.97832395950495,550.1696287964003,430.915207057454,alone
69,19,0.6387271066756863,0.4190146049873094,0.1552791949725862,0.2700000000000001,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.5540146049873095,0.28401460498730935,0.7163667041619795,0.5610875091893932,0,239.88832395950502,122.97832395950495,550.1696287964003,430.915207057454,sitting
70,5,0.6387271066756863,0.4190146049873094,0.1552791949725862,0.2700000000000001,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.5540146049873095,0.28401460498730935,0.7163667041619795,0.5610875091893932,0,239.88832395950502,122.97832395950495,550.1696287964003,430.915207057454,dining
71,39,0.6387271066756863,0.4190146049873094,0.1552791949725862,0.2700000000000001,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.5540146049873095,0.28401460498730935,0.7163667041619795,0.5610875091893932,0,239.88832395950502,122.97832395950495,550.1696287964003,430.915207057454,model_hint
72,7,0.393430821147358,0.5500973665820672,0.2868616422947126,0.5998052668358775,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.850000000000006,0.25019473316412844,0.5368616422947143,0.25000000000000167,0,368.05000000000257,108.33431946006762,412.3097412823406,192.00000000000128,group
73,19,0.393430821147358,0.5500973665820672,0.2868616422947126,0.5998052668358775,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.850000000000006,0.25019473316412844,0.5368616422947143,0.25000000000000167,0,368.05000000000257,108.33431946006762,412.3097412823406,192.00000000000128,sitting
74,5,0.393430821147358,0.5500973665820672,0.2868616422947126,0.5998052668358775,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.850000000000006,0.25019473316412844,0.5368616422947143,0.25000000000000167,0,368.05000000000257,108.33431946006762,412.3097412823406,192.00000000000128,dining
75,26,0.393430821147358,0.5500973665820672,0.2868616422947126,0.5998052668358775,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.850000000000006,0.25019473316412844,0.5368616422947143,0.25000000000000167,0,368.05000000000257,108.33431946006762,412.3097412823406,192.00000000000128,talking
76,39,0.393430821147358,0.5500973665820672,0.2868616422947126,0.5998052668358775,0F3mNK27V6-_r0s_vT8mRA_left_cropped.png,0.850000000000006,0.25019473316412844,0.5368616422947143,0.25000000000000167,0,368.05000000000257,108.33431946006762,412.3097412823406,192.00000000000128,model_hint
77,0,0.7771727435744172,0.4820623936732723,0.0543454871488343,0.1641247873465446,5z7BpKC-hAtKyyNPtzHakw_right_cropped.png,0.5641247873465446,0.4,0.8043454871488344,0.7500000000000001,144,183.340555887627,130.0,617.7373341303048,576.0000000000001,alone
78,19,0.7771727435744172,0.4820623936732723,0.0543454871488343,0.1641247873465446,5z7BpKC-hAtKyyNPtzHakw_right_cropped.png,0.5641247873465446,0.4,0.8043454871488344,0.7500000000000001,144,183.340555887627,130.0,617.7373341303048,576.0000000000001,sitting
79,39,0.7771727435744172,0.4820623936732723,0.0543454871488343,0.1641247873465446,5z7BpKC-hAtKyyNPtzHakw_right_cropped.png,0.5641247873465446,0.4,0.8043454871488344,0.7500000000000001,144,183.340555887627,130.0,617.7373341303048,576.0000000000001,model_hint
80,7,0.9307919904363422,0.545,0.0963478780633583,0.23,5XpTBdJkgw1psy1bqQLViw_right_cropped.png,0.66,0.43000000000000005,0.9789659294680213,0.8826180514046631,129,176.88,115.24000000000001,751.8458338314404,677.8506634787813,group
81,29,0.9307919904363422,0.545,0.0963478780633583,0.23,5XpTBdJkgw1psy1bqQLViw_right_cropped.png,0.66,0.43000000000000005,0.9789659294680213,0.8826180514046631,129,176.88,115.24000000000001,751.8458338314404,677.8506634787813,walking
82,39,0.9307919904363422,0.545,0.0963478780633583,0.23,5XpTBdJkgw1psy1bqQLViw_right_cropped.png,0.66,0.43000000000000005,0.9789659294680213,0.8826180514046631,129,176.88,115.24000000000001,751.8458338314404,677.8506634787813,model_hint
83,37,0.9307919904363422,0.545,0.0963478780633583,0.23,5XpTBdJkgw1psy1bqQLViw_right_cropped.png,0.66,0.43000000000000005,0.9789659294680213,0.8826180514046631,129,176.88,115.24000000000001,751.8458338314404,677.8506634787813,kid
84,0,0.3584038844621514,0.4488537046531629,0.0368077689243029,0.158229339744594,6Pn7Rni8D15IT_UVXxhh6A_right_cropped.png,0.5279683745254599,0.3697390347808659,0.37680776892430284,0.3399999999999999,245,114.04116889749933,79.86363151266703,289.3883665338646,261.11999999999995,alone
85,19,0.3584038844621514,0.4488537046531629,0.0368077689243029,0.158229339744594,6Pn7Rni8D15IT_UVXxhh6A_right_cropped.png,0.5279683745254599,0.3697390347808659,0.37680776892430284,0.3399999999999999,245,114.04116889749933,79.86363151266703,289.3883665338646,261.11999999999995,sitting
86,39,0.3584038844621514,0.4488537046531629,0.0368077689243029,0.158229339744594,6Pn7Rni8D15IT_UVXxhh6A_right_cropped.png,0.5279683745254599,0.3697390347808659,0.37680776892430284,0.3399999999999999,245,114.04116889749933,79.86363151266703,289.3883665338646,261.11999999999995,model_hint
87,4,0.967770472205618,0.4889841257489681,0.0644590555887611,0.2018730059917514,6Pn7Rni8D15IT_UVXxhh6A_right_cropped.png,0.5899206287448437,0.3880476227530924,0.9999999999999986,0.9355409444112374,245,127.42285580888625,83.81828651466796,767.9999999999989,718.4954453078303,couple/2people
88,19,0.967770472205618,0.4889841257489681,0.0644590555887611,0.2018730059917514,6Pn7Rni8D15IT_UVXxhh6A_right_cropped.png,0.5899206287448437,0.3880476227530924,0.9999999999999986,0.9355409444112374,245,127.42285580888625,83.81828651466796,767.9999999999989,718.4954453078303,sitting
89,26,0.967770472205618,0.4889841257489681,0.0644590555887611,0.2018730059917514,6Pn7Rni8D15IT_UVXxhh6A_right_cropped.png,0.5899206287448437,0.3880476227530924,0.9999999999999986,0.9355409444112374,245,127.42285580888625,83.81828651466796,767.9999999999989,718.4954453078303,talking
90,39,0.967770472205618,0.4889841257489681,0.0644590555887611,0.2018730059917514,6Pn7Rni8D15IT_UVXxhh6A_right_cropped.png,0.5899206287448437,0.3880476227530924,0.9999999999999986,0.9355409444112374,245,127.42285580888625,83.81828651466796,767.9999999999989,718.4954453078303,model_hint
91,7,0.8549378023496879,0.4663538004089045,0.1391499654457492,0.3592864108428518,0JW-e-lFzCPohkitv9tVTQ_right_cropped.png,0.6459970058303304,0.28671059498747864,0.9245127850725625,0.7853628196268132,116,279.71670352453305,124.14568762957825,710.025818935728,603.1586454733925,group
92,22,0.8549378023496879,0.4663538004089045,0.1391499654457492,0.3592864108428518,0JW-e-lFzCPohkitv9tVTQ_right_cropped.png,0.6459970058303304,0.28671059498747864,0.9245127850725625,0.7853628196268132,116,279.71670352453305,124.14568762957825,710.025818935728,603.1586454733925,standing
93,26,0.8549378023496879,0.4663538004089045,0.1391499654457492,0.3592864108428518,0JW-e-lFzCPohkitv9tVTQ_right_cropped.png,0.6459970058303304,0.28671059498747864,0.9245127850725625,0.7853628196268132,116,279.71670352453305,124.14568762957825,710.025818935728,603.1586454733925,talking
94,39,0.8549378023496879,0.4663538004089045,0.1391499654457492,0.3592864108428518,0JW-e-lFzCPohkitv9tVTQ_right_cropped.png,0.6459970058303304,0.28671059498747864,0.9245127850725625,0.7853628196268132,116,279.71670352453305,124.14568762957825,710.025818935728,603.1586454733925,model_hint
95,36,0.8549378023496879,0.4663538004089045,0.1391499654457492,0.3592864108428518,0JW-e-lFzCPohkitv9tVTQ_right_cropped.png,0.6459970058303304,0.28671059498747864,0.9245127850725625,0.7853628196268132,116,279.71670352453305,124.14568762957825,710.025818935728,603.1586454733925,elderly
96,0,0.3072563925362819,0.3224515163171076,0.0303662750518315,0.14,0JW-e-lFzCPohkitv9tVTQ_right_cropped.png,0.3924515163171076,0.2524515163171076,0.32243953006219767,0.29207325501036613,116,169.9315065653076,109.3115065653076,247.63355908776782,224.31225984796117,alone
97,29,0.3072563925362819,0.3224515163171076,0.0303662750518315,0.14,0JW-e-lFzCPohkitv9tVTQ_right_cropped.png,0.3924515163171076,0.2524515163171076,0.32243953006219767,0.29207325501036613,116,169.9315065653076,109.3115065653076,247.63355908776782,224.31225984796117,walking
