,ilabel,x,y,width,height,file,normn,norms,norme,normw,ifile,n,s,e,w,label
19,4,0.6360090700204225,0.3789743456737894,0.1767000485819096,0.2867787085215189,020310220013302002_x4_cropped.png,0.5223636999345489,0.23558499141302996,0.7243590943113773,0.5476590457294677,557,293.04603566328194,132.16318018270982,741.7437125748504,560.8028628269749,couple/2people
20,31,0.6360090700204225,0.3789743456737894,0.1767000485819096,0.2867787085215189,020310220013302002_x4_cropped.png,0.5223636999345489,0.23558499141302996,0.7243590943113773,0.5476590457294677,557,293.04603566328194,132.16318018270982,741.7437125748504,560.8028628269749,walking
21,15,0.6360090700204225,0.3789743456737894,0.1767000485819096,0.2867787085215189,020310220013302002_x4_cropped.png,0.5223636999345489,0.23558499141302996,0.7243590943113773,0.5476590457294677,557,293.04603566328194,132.16318018270982,741.7437125748504,560.8028628269749,pushing stroller or shopping cart
22,41,0.6360090700204225,0.3789743456737894,0.1767000485819096,0.2867787085215189,020310220013302002_x4_cropped.png,0.5223636999345489,0.23558499141302996,0.7243590943113773,0.5476590457294677,557,293.04603566328194,132.16318018270982,741.7437125748504,560.8028628269749,model_hint
23,0,0.0193740643712574,0.3449800399201597,0.0387481287425149,0.2099600798403194,020310220013302002_x4_cropped.png,0.4499600798403194,0.24,0.03874812874251485,-5.204170427930421e-17,557,252.42760479041917,134.64,39.678083832335204,-5.3290705182007514e-14,alone
24,31,0.0193740643712574,0.3449800399201597,0.0387481287425149,0.2099600798403194,020310220013302002_x4_cropped.png,0.4499600798403194,0.24,0.03874812874251485,-5.204170427930421e-17,557,252.42760479041917,134.64,39.678083832335204,-5.3290705182007514e-14,walking
25,50,0.0193740643712574,0.3449800399201597,0.0387481287425149,0.2099600798403194,020310220013302002_x4_cropped.png,0.4499600798403194,0.24,0.03874812874251485,-5.204170427930421e-17,557,252.42760479041917,134.64,39.678083832335204,-5.3290705182007514e-14,no interaction
26,41,0.0193740643712574,0.3449800399201597,0.0387481287425149,0.2099600798403194,020310220013302002_x4_cropped.png,0.4499600798403194,0.24,0.03874812874251485,-5.204170427930421e-17,557,252.42760479041917,134.64,39.678083832335204,-5.3290705182007514e-14,model_hint
27,4,0.1131938856661676,0.303158328925573,0.0943590943113772,0.1302687536595294,020310220013302002_x4_cropped.png,0.3682927057553377,0.2380239520958083,0.1603734328218562,0.066014338510479,557,206.61220792874443,133.53143712574845,164.22239520958075,67.5986826347305,couple/2people
28,20,0.1131938856661676,0.303158328925573,0.0943590943113772,0.1302687536595294,020310220013302002_x4_cropped.png,0.3682927057553377,0.2380239520958083,0.1603734328218562,0.066014338510479,557,206.61220792874443,133.53143712574845,164.22239520958075,67.5986826347305,sitting
29,27,0.1131938856661676,0.303158328925573,0.0943590943113772,0.1302687536595294,020310220013302002_x4_cropped.png,0.3682927057553377,0.2380239520958083,0.1603734328218562,0.066014338510479,557,206.61220792874443,133.53143712574845,164.22239520958075,67.5986826347305,talking
30,41,0.1131938856661676,0.303158328925573,0.0943590943113772,0.1302687536595294,020310220013302002_x4_cropped.png,0.3682927057553377,0.2380239520958083,0.1603734328218562,0.066014338510479,557,206.61220792874443,133.53143712574845,164.22239520958075,67.5986826347305,model_hint
31,7,0.941759400237488,0.2823816162658324,0.1164811995250241,0.124763232531665,020310220013302002_x4_cropped.png,0.3447632325316649,0.21999999999999992,1.0,0.883518800474976,557,193.41217345026402,123.41999999999996,1024.0,904.7232516863754,group
32,20,0.941759400237488,0.2823816162658324,0.1164811995250241,0.124763232531665,020310220013302002_x4_cropped.png,0.3447632325316649,0.21999999999999992,1.0,0.883518800474976,557,193.41217345026402,123.41999999999996,1024.0,904.7232516863754,sitting
33,27,0.941759400237488,0.2823816162658324,0.1164811995250241,0.124763232531665,020310220013302002_x4_cropped.png,0.3447632325316649,0.21999999999999992,1.0,0.883518800474976,557,193.41217345026402,123.41999999999996,1024.0,904.7232516863754,talking
34,41,0.941759400237488,0.2823816162658324,0.1164811995250241,0.124763232531665,020310220013302002_x4_cropped.png,0.3447632325316649,0.21999999999999992,1.0,0.883518800474976,557,193.41217345026402,123.41999999999996,1024.0,904.7232516863754,model_hint
35,7,0.4093098568488016,0.2958222268657886,0.1545024794161681,0.1236604217954494,020310220013302002_x4_cropped.png,0.3576524377635133,0.23399201596806388,0.4865610965568857,0.33205861714071755,557,200.64301758533097,131.26952095808383,498.23856287425093,340.02802395209477,group
36,20,0.4093098568488016,0.2958222268657886,0.1545024794161681,0.1236604217954494,020310220013302002_x4_cropped.png,0.3576524377635133,0.23399201596806388,0.4865610965568857,0.33205861714071755,557,200.64301758533097,131.26952095808383,498.23856287425093,340.02802395209477,sitting
37,27,0.4093098568488016,0.2958222268657886,0.1545024794161681,0.1236604217954494,020310220013302002_x4_cropped.png,0.3576524377635133,0.23399201596806388,0.4865610965568857,0.33205861714071755,557,200.64301758533097,131.26952095808383,498.23856287425093,340.02802395209477,talking
38,26,0.4093098568488016,0.2958222268657886,0.1545024794161681,0.1236604217954494,020310220013302002_x4_cropped.png,0.3576524377635133,0.23399201596806388,0.4865610965568857,0.33205861714071755,557,200.64301758533097,131.26952095808383,498.23856287425093,340.02802395209477,taking photo
39,41,0.4093098568488016,0.2958222268657886,0.1545024794161681,0.1236604217954494,020310220013302002_x4_cropped.png,0.3576524377635133,0.23399201596806388,0.4865610965568857,0.33205861714071755,557,200.64301758533097,131.26952095808383,498.23856287425093,340.02802395209477,model_hint
40,0,0.655,0.3823203285420945,0.0500000000000001,0.2646406570841889,103331013033101310_x4_cropped.png,0.5146406570841889,0.2500000000000001,0.68,0.63,130,288.71340862423,140.25000000000006,696.32,645.12,alone
41,23,0.655,0.3823203285420945,0.0500000000000001,0.2646406570841889,103331013033101310_x4_cropped.png,0.5146406570841889,0.2500000000000001,0.68,0.63,130,288.71340862423,140.25000000000006,696.32,645.12,standing
42,41,0.655,0.3823203285420945,0.0500000000000001,0.2646406570841889,103331013033101310_x4_cropped.png,0.5146406570841889,0.2500000000000001,0.68,0.63,130,288.71340862423,140.25000000000006,696.32,645.12,model_hint
43,0,0.0828746631160164,0.2792402464065708,0.0522499037474332,0.1584804928131416,103331013033101310_x4_cropped.png,0.3584804928131416,0.2,0.10899961498973301,0.056749711242299807,130,201.10755646817245,112.2,111.6156057494866,58.111704312115,alone
44,31,0.0828746631160164,0.2792402464065708,0.0522499037474332,0.1584804928131416,103331013033101310_x4_cropped.png,0.3584804928131416,0.2,0.10899961498973301,0.056749711242299807,130,201.10755646817245,112.2,111.6156057494866,58.111704312115,walking
45,41,0.0828746631160164,0.2792402464065708,0.0522499037474332,0.1584804928131416,103331013033101310_x4_cropped.png,0.3584804928131416,0.2,0.10899961498973301,0.056749711242299807,130,201.10755646817245,112.2,111.6156057494866,58.111704312115,model_hint
46,0,0.3711872353054415,0.3342402464065708,0.042374470610883,0.2084804928131418,103331013033101310_x4_cropped.png,0.4384804928131417,0.2299999999999999,0.392374470610883,0.35000000000000003,130,245.9875564681725,129.02999999999994,401.7914579055442,358.40000000000003,alone
47,23,0.3711872353054415,0.3342402464065708,0.042374470610883,0.2084804928131418,103331013033101310_x4_cropped.png,0.4384804928131417,0.2299999999999999,0.392374470610883,0.35000000000000003,130,245.9875564681725,129.02999999999994,401.7914579055442,358.40000000000003,standing
48,41,0.3711872353054415,0.3342402464065708,0.042374470610883,0.2084804928131418,103331013033101310_x4_cropped.png,0.4384804928131417,0.2299999999999999,0.392374470610883,0.35000000000000003,130,245.9875564681725,129.02999999999994,401.7914579055442,358.40000000000003,model_hint
49,0,0.1708116096637574,0.2373203285420942,0.0258738930954828,0.1505338809034906,103331013033101310_x4_cropped.png,0.3125872689938395,0.16205338809034892,0.18374855621149883,0.157874663116016,130,175.36145790554394,90.91195071868574,188.1585215605748,161.66365503080038,alone
50,23,0.1708116096637574,0.2373203285420942,0.0258738930954828,0.1505338809034906,103331013033101310_x4_cropped.png,0.3125872689938395,0.16205338809034892,0.18374855621149883,0.157874663116016,130,175.36145790554394,90.91195071868574,188.1585215605748,161.66365503080038,standing
51,41,0.1708116096637574,0.2373203285420942,0.0258738930954828,0.1505338809034906,103331013033101310_x4_cropped.png,0.3125872689938395,0.16205338809034892,0.18374855621149883,0.157874663116016,130,175.36145790554394,90.91195071868574,188.1585215605748,161.66365503080038,model_hint
52,0,0.932874663116016,0.2962936344969193,0.0457493262320321,0.1725872689938397,103331013033101310_x4_cropped.png,0.38258726899383916,0.20999999999999946,0.955749326232032,0.9099999999999999,130,214.63145790554375,117.8099999999997,978.6873100616008,931.8399999999999,alone
53,31,0.932874663116016,0.2962936344969193,0.0457493262320321,0.1725872689938397,103331013033101310_x4_cropped.png,0.38258726899383916,0.20999999999999946,0.955749326232032,0.9099999999999999,130,214.63145790554375,117.8099999999997,978.6873100616008,931.8399999999999,walking
54,36,0.932874663116016,0.2962936344969193,0.0457493262320321,0.1725872689938397,103331013033101310_x4_cropped.png,0.38258726899383916,0.20999999999999946,0.955749326232032,0.9099999999999999,130,214.63145790554375,117.8099999999997,978.6873100616008,931.8399999999999,crossing crosswalk
55,41,0.932874663116016,0.2962936344969193,0.0457493262320321,0.1725872689938397,103331013033101310_x4_cropped.png,0.38258726899383916,0.20999999999999946,0.955749326232032,0.9099999999999999,130,214.63145790554375,117.8099999999997,978.6873100616008,931.8399999999999,model_hint
56,0,0.7861872353054413,0.3202669404517451,0.0636239893480487,0.2005338809034901,103331013033101310_x4_cropped.png,0.42053388090349014,0.22000000000000003,0.8179992299794657,0.7543752406314169,130,235.91950718685797,123.42000000000002,837.6312114989729,772.4802464065709,alone
57,31,0.7861872353054413,0.3202669404517451,0.0636239893480487,0.2005338809034901,103331013033101310_x4_cropped.png,0.42053388090349014,0.22000000000000003,0.8179992299794657,0.7543752406314169,130,235.91950718685797,123.42000000000002,837.6312114989729,772.4802464065709,walking
58,41,0.7861872353054413,0.3202669404517451,0.0636239893480487,0.2005338809034901,103331013033101310_x4_cropped.png,0.42053388090349014,0.22000000000000003,0.8179992299794657,0.7543752406314169,130,235.91950718685797,123.42000000000002,837.6312114989729,772.4802464065709,model_hint
59,0,0.4547818290496114,0.3228215508341033,0.0471727435744167,0.1870881346072091,103331013033101310_x4_cropped.png,0.41636561813770784,0.22927748353049876,0.47836820083681975,0.43119545726240305,130,233.5811117752541,128.6246682606098,489.8490376569034,441.5441482367007,alone
60,23,0.4547818290496114,0.3228215508341033,0.0471727435744167,0.1870881346072091,103331013033101310_x4_cropped.png,0.41636561813770784,0.22927748353049876,0.47836820083681975,0.43119545726240305,130,233.5811117752541,128.6246682606098,489.8490376569034,441.5441482367007,standing
61,41,0.4547818290496114,0.3228215508341033,0.0471727435744167,0.1870881346072091,103331013033101310_x4_cropped.png,0.41636561813770784,0.22927748353049876,0.47836820083681975,0.43119545726240305,130,233.5811117752541,128.6246682606098,489.8490376569034,441.5441482367007,model_hint
62,0,0.6536798905608755,0.2262425169047844,0.0241039671682627,0.08,020310233211001010_x4_cropped.png,0.2662425169047844,0.18624251690478438,0.6657318741450069,0.6416279069767441,636,149.36205198358405,104.48205198358404,681.7094391244871,657.026976744186,alone
63,31,0.6536798905608755,0.2262425169047844,0.0241039671682627,0.08,020310233211001010_x4_cropped.png,0.2662425169047844,0.18624251690478438,0.6657318741450069,0.6416279069767441,636,149.36205198358405,104.48205198358404,681.7094391244871,657.026976744186,walking
64,41,0.6536798905608755,0.2262425169047844,0.0241039671682627,0.08,020310233211001010_x4_cropped.png,0.2662425169047844,0.18624251690478438,0.6657318741450069,0.6416279069767441,636,149.36205198358405,104.48205198358404,681.7094391244871,657.026976744186,model_hint
65,0,0.6236628654920939,0.2299073064340238,0.0189615849918212,0.1019956379498362,020310233211001010_x4_cropped.png,0.2809051254089419,0.1789094874591057,0.6331436579880045,0.6141820729961833,636,157.5877753544164,100.3682224645583,648.3391057797166,628.9224427480917,alone
66,31,0.6236628654920939,0.2299073064340238,0.0189615849918212,0.1019956379498362,020310233211001010_x4_cropped.png,0.2809051254089419,0.1789094874591057,0.6331436579880045,0.6141820729961833,636,157.5877753544164,100.3682224645583,648.3391057797166,628.9224427480917,walking
67,41,0.6236628654920939,0.2299073064340238,0.0189615849918212,0.1019956379498362,020310233211001010_x4_cropped.png,0.2809051254089419,0.1789094874591057,0.6331436579880045,0.6141820729961833,636,157.5877753544164,100.3682224645583,648.3391057797166,628.9224427480917,model_hint
68,0,0.3418705484937291,0.2065430752453653,0.0237410969874593,0.0930861504907307,020310233211001010_x4_cropped.png,0.25308615049073063,0.15999999999999995,0.35374109698745876,0.32999999999999946,636,141.9813304252999,89.75999999999998,362.23088331515777,337.91999999999945,alone
69,31,0.3418705484937291,0.2065430752453653,0.0237410969874593,0.0930861504907307,020310233211001010_x4_cropped.png,0.25308615049073063,0.15999999999999995,0.35374109698745876,0.32999999999999946,636,141.9813304252999,89.75999999999998,362.23088331515777,337.91999999999945,walking
70,41,0.3418705484937291,0.2065430752453653,0.0237410969874593,0.0930861504907307,020310233211001010_x4_cropped.png,0.25308615049073063,0.15999999999999995,0.35374109698745876,0.32999999999999946,636,141.9813304252999,89.75999999999998,362.23088331515777,337.91999999999945,model_hint
71,0,0.5042603044915475,0.1780861504907306,0.0189615849918214,0.0674482006543076,020310233211001010_x4_cropped.png,0.2118102508178844,0.14436205016357678,0.5137410969874582,0.49477951199563674,636,118.82555070883315,80.98711014176658,526.0708833151572,506.654220283532,alone
72,23,0.5042603044915475,0.1780861504907306,0.0189615849918214,0.0674482006543076,020310233211001010_x4_cropped.png,0.2118102508178844,0.14436205016357678,0.5137410969874582,0.49477951199563674,636,118.82555070883315,80.98711014176658,526.0708833151572,506.654220283532,standing
73,41,0.5042603044915475,0.1780861504907306,0.0189615849918214,0.0674482006543076,020310233211001010_x4_cropped.png,0.2118102508178844,0.14436205016357678,0.5137410969874582,0.49477951199563674,636,118.82555070883315,80.98711014176658,526.0708833151572,506.654220283532,model_hint
74,0,0.074779511995638,0.1892693565976007,0.0295590239912759,0.0985387131952016,020310233211001010_x4_cropped.png,0.23853871319520148,0.1399999999999999,0.08955902399127594,0.060000000000000046,636,133.82021810250802,78.53999999999995,91.70844056706656,61.44000000000005,alone
75,31,0.074779511995638,0.1892693565976007,0.0295590239912759,0.0985387131952016,020310233211001010_x4_cropped.png,0.23853871319520148,0.1399999999999999,0.08955902399127594,0.060000000000000046,636,133.82021810250802,78.53999999999995,91.70844056706656,61.44000000000005,walking
76,41,0.074779511995638,0.1892693565976007,0.0295590239912759,0.0985387131952016,020310233211001010_x4_cropped.png,0.23853871319520148,0.1399999999999999,0.08955902399127594,0.060000000000000046,636,133.82021810250802,78.53999999999995,91.70844056706656,61.44000000000005,model_hint
77,0,0.7814153660032713,0.2219029443838604,0.0470412179661939,0.0798146128680479,020310233211001010_x4_cropped.png,0.26181025081788434,0.18199563794983645,0.8049359749863683,0.7578947570201744,636,146.87555070883312,102.09955288985824,824.2544383860411,776.0842311886586,alone
78,31,0.7814153660032713,0.2219029443838604,0.0470412179661939,0.0798146128680479,020310233211001010_x4_cropped.png,0.26181025081788434,0.18199563794983645,0.8049359749863683,0.7578947570201744,636,146.87555070883312,102.09955288985824,824.2544383860411,776.0842311886586,walking
79,15,0.7814153660032713,0.2219029443838604,0.0470412179661939,0.0798146128680479,020310233211001010_x4_cropped.png,0.26181025081788434,0.18199563794983645,0.8049359749863683,0.7578947570201744,636,146.87555070883312,102.09955288985824,824.2544383860411,776.0842311886586,pushing stroller or shopping cart
80,41,0.7814153660032713,0.2219029443838604,0.0470412179661939,0.0798146128680479,020310233211001010_x4_cropped.png,0.26181025081788434,0.18199563794983645,0.8049359749863683,0.7578947570201744,636,146.87555070883312,102.09955288985824,824.2544383860411,776.0842311886586,model_hint
81,35,0.7814153660032713,0.2219029443838604,0.0470412179661939,0.0798146128680479,020310233211001010_x4_cropped.png,0.26181025081788434,0.18199563794983645,0.8049359749863683,0.7578947570201744,636,146.87555070883312,102.09955288985824,824.2544383860411,776.0842311886586,baby/infant
82,0,0.1291820729961832,0.1926335877862595,0.01,0.05,020310233211001010_x4_cropped.png,0.2176335877862595,0.1676335877862595,0.1341820729961832,0.1241820729961832,636,122.09244274809157,94.04244274809157,137.4024427480916,127.16244274809159,alone
83,31,0.1291820729961832,0.1926335877862595,0.01,0.05,020310233211001010_x4_cropped.png,0.2176335877862595,0.1676335877862595,0.1341820729961832,0.1241820729961832,636,122.09244274809157,94.04244274809157,137.4024427480916,127.16244274809159,walking
84,41,0.1291820729961832,0.1926335877862595,0.01,0.05,020310233211001010_x4_cropped.png,0.2176335877862595,0.1676335877862595,0.1341820729961832,0.1241820729961832,636,122.09244274809157,94.04244274809157,137.4024427480916,127.16244274809159,model_hint
85,7,0.1976744186046511,0.3995210819062111,0.1627906976744185,0.3046348249534861,020310233211001010_x4_cropped.png,0.5518384943829542,0.24720366942946806,0.27906976744186035,0.11627906976744184,636,309.5813953488373,138.68125854993158,285.767441860465,119.06976744186045,group
86,23,0.1976744186046511,0.3995210819062111,0.1627906976744185,0.3046348249534861,020310233211001010_x4_cropped.png,0.5518384943829542,0.24720366942946806,0.27906976744186035,0.11627906976744184,636,309.5813953488373,138.68125854993158,285.767441860465,119.06976744186045,standing
87,27,0.1976744186046511,0.3995210819062111,0.1627906976744185,0.3046348249534861,020310233211001010_x4_cropped.png,0.5518384943829542,0.24720366942946806,0.27906976744186035,0.11627906976744184,636,309.5813953488373,138.68125854993158,285.767441860465,119.06976744186045,talking
88,4,0.7745448175095407,0.1924591057797163,0.0344949989776441,0.064547437295529,020310233211001010_x4_cropped.png,0.22473282442748083,0.1601853871319518,0.7917923169983628,0.7572973180207186,636,126.07511450381675,89.86400218102496,810.7953326063235,775.4724536532159,couple/2people
89,23,0.7745448175095407,0.1924591057797163,0.0344949989776441,0.064547437295529,020310233211001010_x4_cropped.png,0.22473282442748083,0.1601853871319518,0.7917923169983628,0.7572973180207186,636,126.07511450381675,89.86400218102496,810.7953326063235,775.4724536532159,standing
90,27,0.7745448175095407,0.1924591057797163,0.0344949989776441,0.064547437295529,020310233211001010_x4_cropped.png,0.22473282442748083,0.1601853871319518,0.7917923169983628,0.7572973180207186,636,126.07511450381675,89.86400218102496,810.7953326063235,775.4724536532159,talking
91,41,0.7745448175095407,0.1924591057797163,0.0344949989776441,0.064547437295529,020310233211001010_x4_cropped.png,0.22473282442748083,0.1601853871319518,0.7917923169983628,0.7572973180207186,636,126.07511450381675,89.86400218102496,810.7953326063235,775.4724536532159,model_hint
92,0,0.2432931135836963,0.2032715376226826,0.0273257309841878,0.0930861504907306,020310233211001010_x4_cropped.png,0.2498146128680479,0.1567284623773173,0.2569559790757902,0.2296302480916024,636,140.14599781897488,87.92466739367501,263.1229225736092,235.14137404580086,alone
93,31,0.2432931135836963,0.2032715376226826,0.0273257309841878,0.0930861504907306,020310233211001010_x4_cropped.png,0.2498146128680479,0.1567284623773173,0.2569559790757902,0.2296302480916024,636,140.14599781897488,87.92466739367501,263.1229225736092,235.14137404580086,walking
94,41,0.2432931135836963,0.2032715376226826,0.0273257309841878,0.0930861504907306,020310233211001010_x4_cropped.png,0.2498146128680479,0.1567284623773173,0.2569559790757902,0.2296302480916024,636,140.14599781897488,87.92466739367501,263.1229225736092,235.14137404580086,model_hint
95,0,0.016230490049073,0.1821810250817883,0.0295590239912759,0.0712758996728461,020310233211001010_x4_cropped.png,0.21781897491821134,0.14654307524536525,0.03101000204471095,0.0014509780534350501,636,122.19644492911657,82.2106652126499,31.75424209378401,1.4858015267174913,alone
96,31,0.016230490049073,0.1821810250817883,0.0295590239912759,0.0712758996728461,020310233211001010_x4_cropped.png,0.21781897491821134,0.14654307524536525,0.03101000204471095,0.0014509780534350501,636,122.19644492911657,82.2106652126499,31.75424209378401,1.4858015267174913,walking
97,41,0.016230490049073,0.1821810250817883,0.0295590239912759,0.0712758996728461,020310233211001010_x4_cropped.png,0.21781897491821134,0.14654307524536525,0.03101000204471095,0.0014509780534350501,636,122.19644492911657,82.2106652126499,31.75424209378401,1.4858015267174913,model_hint
98,0,0.1990826276240453,0.1923664122137404,0.0273257309841878,0.0930861504907306,020310233211001010_x4_cropped.png,0.2389094874591057,0.1458233369683751,0.2127454931161392,0.1854197621319514,636,134.0282224645583,81.80689203925843,217.85138495092653,189.86983642311824,alone
99,31,0.1990826276240453,0.1923664122137404,0.0273257309841878,0.0930861504907306,020310233211001010_x4_cropped.png,0.2389094874591057,0.1458233369683751,0.2127454931161392,0.1854197621319514,636,134.0282224645583,81.80689203925843,217.85138495092653,189.86983642311824,walking
100,41,0.1990826276240453,0.1923664122137404,0.0273257309841878,0.0930861504907306,020310233211001010_x4_cropped.png,0.2389094874591057,0.1458233369683751,0.2127454931161392,0.1854197621319514,636,134.0282224645583,81.80689203925843,217.85138495092653,189.86983642311824,model_hint
101,0,0.2958677455357136,0.195092693565976,0.0237410969874593,0.0832715376226828,020310233211001010_x4_cropped.png,0.2367284623773174,0.1534569247546346,0.30773829402944325,0.28399719704198395,636,132.80466739367506,86.08933478735001,315.1240130861499,290.81312977099157,alone
102,23,0.2958677455357136,0.195092693565976,0.0237410969874593,0.0832715376226828,020310233211001010_x4_cropped.png,0.2367284623773174,0.1534569247546346,0.30773829402944325,0.28399719704198395,636,132.80466739367506,86.08933478735001,315.1240130861499,290.81312977099157,standing
103,24,0.2958677455357136,0.195092693565976,0.0237410969874593,0.0832715376226828,020310233211001010_x4_cropped.png,0.2367284623773174,0.1534569247546346,0.30773829402944325,0.28399719704198395,636,132.80466739367506,86.08933478735001,315.1240130861499,290.81312977099157,street vendors
104,41,0.2958677455357136,0.195092693565976,0.0237410969874593,0.0832715376226828,020310233211001010_x4_cropped.png,0.2367284623773174,0.1534569247546346,0.30773829402944325,0.28399719704198395,636,132.80466739367506,86.08933478735001,315.1240130861499,290.81312977099157,model_hint
105,0,0.4434351784010355,0.1760087241003272,0.0237410969874593,0.0734569247546347,020310233211001010_x4_cropped.png,0.21273718647764456,0.13928026172300983,0.4553057268947652,0.4315646299073059,636,119.3455616139586,78.13622682660852,466.23306434023954,441.9221810250812,alone
106,23,0.4434351784010355,0.1760087241003272,0.0237410969874593,0.0734569247546347,020310233211001010_x4_cropped.png,0.21273718647764456,0.13928026172300983,0.4553057268947652,0.4315646299073059,636,119.3455616139586,78.13622682660852,466.23306434023954,441.9221810250812,standing
107,19,0.4434351784010355,0.1760087241003272,0.0237410969874593,0.0734569247546347,020310233211001010_x4_cropped.png,0.21273718647764456,0.13928026172300983,0.4553057268947652,0.4315646299073059,636,119.3455616139586,78.13622682660852,466.23306434023954,441.9221810250812,shopping
