,ifile,normx,normy,normwidth,normheight,ilabel,num_labels
23,3,0.81058640071678,0.3911452241715396,0.0657424286265426,0.2401851851851853,"[0, 12, 30, 35]",4
24,3,0.9125097021706462,0.3446296296296289,0.0551391300154321,0.2092592592592589,"[0, 30, 35]",3
25,4,0.4671463272217319,0.3909853950126901,0.1127039709783624,0.2419707900253809,"[0, 15, 30, 34]",4
26,4,0.7823491753472216,0.3770370370370367,0.0846983506944445,0.2592592592592592,"[0, 30]",2
27,6,0.2812569063088829,0.2485861568140358,0.0278747439956836,0.1158195477177242,"[0, 23]",2
28,6,0.7318223061565127,0.8322222222222219,0.3826005343809282,0.3355555555555549,"[4, 27, 30, 35]",4
29,7,0.0114848572530864,0.4402777777777777,0.0229697145061728,0.2749999999999999,"[0, 23, 26]",3
30,7,0.0748684462673454,0.3467763728372171,0.0429131564717284,0.1848420323028548,"[0, 23, 26]",3
31,7,0.0861262503653839,0.2763888888888887,0.0605361619962,0.1138888888888886,"[4, 23]",2
32,7,0.1328705025009258,0.5334008190964213,0.0692248905072007,0.4092278127059751,"[4, 30, 35]",3
33,7,0.2513702917905967,0.3530384419775951,0.0358830102712477,0.1262859795728876,"[0, 23, 35]",3
34,7,0.275432475964441,0.4254642525533891,0.0430193086767964,0.0960724233983288,"[0, 23, 35]",3
35,7,0.3709443002097612,0.3344631121073067,0.0632782456515203,0.1603668783430926,"[0, 20]",2
36,7,0.4340639979816666,0.6365400446965624,0.1481279959633339,0.6269199106068764,"[4, 27, 30]",3
37,7,0.5121528887393831,0.4296191822408443,0.0512946902622213,0.1414467835941518,"[0, 20]",2
38,7,0.5684260964786249,0.481351156899032,0.0769594546409395,0.3478462320896145,"[0, 30]",2
39,7,0.6854814091435186,0.5278703703703698,0.0909628182870367,0.4157407407407401,"[0, 30]",2
40,7,0.8468322258975541,0.5041782729805016,0.0936644517951097,0.3283565459610027,"[0, 30]",2
41,8,0.2754430468508203,0.2964995357474461,0.0291139062983599,0.1799999999999993,"[0, 30]",2
42,8,0.3606826962611575,0.4199756583544847,0.1213653925223119,0.379951316708968,"[4, 23]",2
43,8,0.535,0.36,0.03,0.26,"[0, 23]",2
44,9,0.0263496927145611,0.4639175257731939,0.0517241379310344,0.2948453608247415,"[0, 30]",2
45,9,0.579761123119798,0.3666624062737658,0.0452246603970741,0.2399999999999998,"[0, 23]",2
46,9,0.6354858934169276,0.4399999999999993,0.050971786833856,0.2999999999999998,"[0, 30]",2
47,9,0.8051787337492137,0.4192791333758658,0.08901117194838,0.2401362661478183,"[4, 20]",2
48,10,0.0127899546682098,0.1842592592592592,0.0203595196759259,0.0592592592592592,"[0, 30]",2
49,10,0.0720446988776952,0.2327677624602331,0.0520156747083774,0.2258748674443263,"[0, 23]",2
50,10,0.090597881318487,0.2484835630965003,0.0799999999999999,0.2527253446447505,"[0, 30]",2
51,10,0.1538862285701661,0.2206320776360239,0.0477724571403322,0.221264155272048,"[0, 30]",2
52,10,0.1801879252827853,0.1990137857900314,0.0213597450512549,0.0513679745493107,[44],1
53,10,0.2266877098798162,0.1859862142099675,0.0650050813008128,0.1113573700954398,"[7, 23, 27, 38]",4
54,10,0.27,0.18,0.02,0.1,"[0, 30]",2
55,10,0.309728363405879,0.1873637131298849,0.0307653039411584,0.1064814814814814,"[0, 30]",2
56,10,0.5667406769176376,0.1757941032541001,0.0534813538352782,0.139016247362425,"[4, 30]",2
57,10,0.715193006583595,0.2516022670097111,0.1256029626192994,0.3144472440727794,"[4, 27, 30]",3
58,11,0.2068054104766327,0.2197493036211693,0.0410469862271742,0.1994986072423398,"[0, 30]",2
59,11,0.2672955801529337,0.3074663859488309,0.0788863668982529,0.3549327718976617,"[0, 23]",2
60,11,0.6444228760445684,0.353927576601671,0.0952349311358719,0.4144289693593311,"[0, 30]",2
61,12,0.4436878274244645,0.3018713450292398,0.0531322337962964,0.211111111111111,"[4, 30]",2
62,12,0.6706358570398798,0.2531578947368419,0.0236542727623454,0.1399999999999999,"[0, 23]",2
63,12,0.7370848245106404,0.3375243664717349,0.0687121431327144,0.2392592592592592,"[0, 12, 23]",3
64,12,0.98,0.37,0.0399999999999999,0.3,"[0, 30, 32]",3
65,13,0.031671333372021,0.233983286908078,0.0319330799288146,0.0835654596100278,"[0, 30, 35]",3
66,13,0.0445106907894736,0.2994541910331383,0.0747779605263158,0.1484600389863548,"[0, 15, 30, 35]",4
67,13,0.0534128289473684,0.2057894736842105,0.0213651315789473,0.0473684210526315,"[0, 30, 35]",3
68,13,0.0620068962191358,0.5450000000000004,0.1240137924382716,0.4100000000000003,"[0, 2, 35]",3
69,13,0.1056825657894737,0.3905263157894737,0.05,0.26,"[0, 30, 35]",3
70,13,0.1237397203947368,0.2089473684210526,0.0219586074561403,0.0747368421052631,"[0, 30, 35]",3
71,13,0.1471820175438596,0.2021052631578947,0.0249259868421052,0.0463157894736842,"[0, 30, 35]",3
72,13,0.1489624451754386,0.2473684210526315,0.0391694078947368,0.04,"[0, 30, 35]",3
73,13,0.1607947932447179,0.4150298099007967,0.0499999999999999,0.3067130919220058,"[0, 12, 30, 35]",4
74,13,0.1815282346491228,0.28,0.03,0.16,"[0, 30, 35]",3
75,13,0.2073915252739482,0.2737115588547189,0.0347830505478968,0.1274231177094379,"[0, 30, 35]",3
76,13,0.2308621162280702,0.2362664450525996,0.0261129385964912,0.0935855216841466,"[0, 30, 35]",3
77,13,0.2696632160189245,0.3308382066276803,0.0667865065586419,0.2185185185185183,"[0, 26, 30]",3
78,13,0.2830879934210526,0.2717328837413869,0.0261129385964912,0.153376337780384,"[0, 30, 35]",3
79,13,0.3459964364035083,0.2362983053424338,0.0261129385964911,0.0816334088083098,"[0, 23]",2
80,13,0.3515408058251107,0.3018868201143523,0.0217164800712739,0.1511420612813366,"[0, 30]",2
81,13,0.4062306561436084,0.2734447539461467,0.0293156143608793,0.1383472609099353,"[0, 30]",2
82,13,0.4292434210526313,0.3450021447924979,0.0499999999999999,0.2246631589807077,"[0, 30]",2
83,13,0.4783415570175439,0.19,0.0451041666666667,0.0663157894736842,"[7, 30]",2
84,13,0.4916429659884094,0.2315985645745092,0.0182941556610301,0.0991425482523325,"[0, 30]",2
85,13,0.4994216008771925,0.3845175438596492,0.0845997807017545,0.2678070175438598,"[4, 23, 32]",3
86,13,0.6390803179824555,0.2647368421052632,0.0662911184210522,0.1589473684210527,"[7, 23, 27]",3
87,13,0.663560855263158,0.4331578947368421,0.06,0.3,"[0, 23]",2
88,13,0.7362760416666656,0.2808285427247864,0.0299999999999999,0.1606044538706258,"[0, 30]",2
89,13,0.8012725709863925,0.326670820505302,0.0516498726655807,0.1764995357474462,"[0, 12, 30]",3
90,14,0.0396905945940638,0.3214365886997342,0.0793811891881276,0.2114939367241709,"[4, 27, 30, 35]",4
91,14,0.1675351105878395,0.2208500942501424,0.0287883038126336,0.1025365709710647,"[0, 30]",2
92,14,0.8387675552939197,0.4635917785309095,0.0975351105878397,0.3271835570618193,"[0, 30]",2
93,14,0.9271528887393826,0.5618783565001335,0.0786115549575312,0.3640703564268099,"[0, 23, 28]",3
94,14,0.9638820111381275,0.6626883652187164,0.0722359777237445,0.3888579387186628,"[0, 30]",2
95,15,0.7189261983519032,0.201606313834726,0.0336644517951101,0.1464995357474465,"[0, 30]",2
96,16,0.0801075192088373,0.3806339701709207,0.0971848203524895,0.2599955695129757,"[4, 30, 35, 37]",4
97,16,0.1712819173630454,0.2128922934076136,0.0204698622717424,0.0309285051067781,"[0, 20]",2
98,16,0.2258823237217351,0.3571835570618191,0.0919171286897393,0.2534599553034377,"[0, 30, 33, 35]",4
99,16,0.3647048696481789,0.3906545961002783,0.0699662593580863,0.2590611781698138,"[4, 27, 30, 35]",4
100,16,0.465764443696914,0.327177678342895,0.0343057774787652,0.1952742729438392,"[0, 30, 35]",3
101,16,0.488229333109074,0.3876084203388558,0.0364586662181481,0.2315131369740075,"[0, 30, 35]",3
102,16,0.5797372360857698,0.4000925925925924,0.0642073039616667,0.2801851851851851,"[4, 27, 30, 35]",4
103,16,0.851911109242284,0.4582556503513765,0.1684088806660504,0.357138587555839,"[7, 23, 27]",3
104,16,0.9336655929144136,0.2582184688010771,0.086287107896729,0.1476371364719197,"[4, 27, 30]",3
105,16,0.9649999999999984,0.4326371364719196,0.0700000000000001,0.2852742729438396,"[0, 23]",2
106,16,0.9900468991126544,0.2597222222222222,0.0182713638117283,0.1138888888888888,"[0, 30]",2
107,17,0.4221990068624073,0.3383298284993948,0.0487368447433332,0.203696694035827,"[0, 30, 35]",3
108,17,0.6322820109386723,0.3577584451975765,0.0720350866921605,0.2388502237284862,"[0, 30, 35]",3
109,17,0.7118001302083333,0.2092528113071288,0.019315441743827,0.0648277107190756,"[0, 30]",2
110,17,0.740758424249458,0.3982497678737231,0.0815168484989168,0.2364995357474464,"[0, 30, 35]",3
111,17,0.7810440779320976,0.3401851851851852,0.0420881558641976,0.1803703703703701,"[0, 30, 35]",3
112,17,0.7828770461648454,0.1874648396735353,0.0193601589867279,0.0679817300686879,"[0, 30]",2
113,17,0.851620154855032,0.2008778772126604,0.0434992412108027,0.0726113596983178,"[0, 15, 30]",3
114,17,0.8800174336863273,0.2146425180164305,0.0231329208984569,0.0942006960441787,"[0, 30]",2
115,17,0.9291350480711184,0.4059892218760583,0.0761761236878874,0.291978443752117,"[0, 30, 35]",3
116,17,0.9849999999999997,0.2257085197737384,0.0299999999999996,0.09475037288081,"[0, 30]",2
117,18,0.932966358854396,0.3900351603264643,0.1037798289694102,0.3228410887628298,"[7, 23, 27, 35]",4
118,19,0.2397287623603838,0.2269637883008355,0.0552695798120714,0.104258105757927,"[4, 23, 27]",3
119,19,0.8396879993272218,0.3550534123708362,0.1393759986544454,0.2498931752583276,"[0, 2, 12]",3
120,20,0.7002474690663674,0.1976352230402354,0.0314960629921273,0.0926613973120839,"[0, 3, 23]",3
121,20,0.7686004170483232,0.3959023308349308,0.1919659029607697,0.3779075017470404,"[7, 23, 27]",3
122,20,0.8518270295208574,0.22,0.0436540590417144,0.16,"[0, 30]",2
123,20,0.9268054104766328,0.1910352831940575,0.023140958681523,0.1020705663881151,"[0, 30]",2
124,21,0.045,0.76,0.09,0.46,"[0, 30]",2
125,21,0.1550000000000001,0.3574280408542246,0.05,0.2348560817084496,"[0, 30]",2
126,22,0.1412948832138064,0.4400851957593072,0.132578517833686,0.2837711885321482,"[7, 20, 23]",3
127,22,0.7546361491057961,0.4918110862400657,0.2237812280885705,0.3871207833502652,"[4, 23]",2
128,23,0.2263702917905968,0.2816250621468019,0.0401767488551028,0.1958427168861959,"[0, 30, 35]",3
129,23,0.4070942534902019,0.3407801262583633,0.1663534346146984,0.3097201280328844,"[7, 30, 35]",3
130,23,0.4734399966361106,0.1777583332104957,0.0299999999999999,0.0768036911515055,"[0, 23]",2
131,23,0.5269968884029936,0.3142047663525932,0.0518408880666051,0.2097761496544119,"[0, 12, 30, 35]",4
132,23,0.5303915895061728,0.2212962962962963,0.0271460262345679,0.1129629629629629,"[0, 12, 23]",3
133,23,0.6669813304179629,0.3583649888258595,0.1539626608359271,0.256729977651719,"[0, 17, 30, 35]",4
134,23,0.8326749277054336,0.305670420087812,0.0667823305940739,0.2142264728177807,"[0, 23]",2
135,23,0.970979345056914,0.3287898521028953,0.0494297549286431,0.2153574819835695,"[0, 30]",2
136,24,0.0567923231487929,0.3423148148148143,0.0452087564801918,0.1646296296296295,"[0, 30]",2
137,24,0.1161466655453702,0.3092044099327134,0.0722933310907407,0.1850253285945699,"[4, 30]",2
138,24,0.1895554376858951,0.32253035838464,0.0602651232826539,0.2050607167692803,"[0, 30]",2
139,24,0.2776911109242284,0.2695464205898995,0.0353822218484568,0.1390928411797993,"[4, 30]",2
140,24,0.3129823156235387,0.3263750635728119,0.0239779204764193,0.1927501271456236,"[0, 30]",2
141,24,0.3831469781289779,0.2668331035397759,0.044141067518573,0.1254266341002464,"[0, 30]",2
142,24,0.4675351105878388,0.3103703778878302,0.0393759986544445,0.1797201280328837,"[0, 23]",2
143,24,0.4960999915902785,0.2628639261769699,0.0310764443696911,0.1486392617696988,"[0, 30]",2
144,24,0.5675177387949857,0.3609108110194228,0.0350354775899729,0.2018216220388458,"[0, 23]",2
145,24,0.775975527710033,0.2895939038286889,0.0310764443696911,0.1486392617696988,"[0, 23]",2
146,24,0.8580733327726855,0.3762727460423963,0.0561466655453703,0.2665473490950062,"[0, 23, 35]",3
147,24,0.933785109958158,0.3780530912358585,0.0581267829356697,0.2546582532941812,"[0, 23, 35]",3
148,25,0.5975185677087583,0.2981606838737988,0.1057393471743077,0.2018643146119999,"[7, 23, 27]",3
149,25,0.7773952934702457,0.3595112602634344,0.0510026724632093,0.2619339299426284,"[4, 30]",2
150,25,0.9780733327726856,0.1964082214690902,0.0361466655453701,0.1071835570618192,"[0, 23]",2
151,25,0.98,0.3912289150028292,0.04,0.2824578300056589,"[0, 23]",2
152,26,0.0582128451433567,0.2155784645969656,0.070937650848864,0.2015845067735934,"[0, 30]",2
153,26,0.1041304330088067,0.2803475481097772,0.0882608660176133,0.2843243782357922,"[0, 30]",2
154,27,0.0286492764849863,0.4281446433142096,0.0572985529699726,0.2906306239784565,"[0, 30, 35]",3
155,27,0.1279265590133148,0.2385774065340058,0.0304524430241361,0.0914557047078794,"[0, 23]",2
156,27,0.1289182158018688,0.3757839912709114,0.0809428026547528,0.235684734154132,"[0, 30, 35]",3
157,27,0.3010696503937133,0.2805842716886194,0.0273927439876748,0.1293800025104392,"[0, 30, 35]",3
158,27,0.3315151357083949,0.2434962465788549,0.0315454141637037,0.11300750684229,"[0, 30, 35]",3
159,27,0.3875592136404936,0.1774074074074072,0.0257217258920994,0.0799999999999998,"[4, 30]",2
160,27,0.4092785493827161,0.1680555555555555,0.0146170910493827,0.0638888888888889,"[0, 23]",2
161,27,0.4156594245502776,0.2772951258147332,0.042966225643766,0.1568654530784128,"[0, 30, 35]",3
162,27,0.4344269798441974,0.1835314069053194,0.0173691024353089,0.0799999999999999,"[0, 23]",2
163,27,0.5618408880666048,0.2028639261769699,0.0458346648725927,0.1086392617696988,"[0, 11, 30, 35]",4
164,27,0.5732249593779016,0.2414113277623027,0.0240806832250077,0.0278551532033426,[44],1
165,27,0.6066122350211726,0.1941379505336024,0.0215454141637029,0.0869983718766342,"[4, 27, 30, 35]",4
166,27,0.6519968884029929,0.2005010626488895,0.0239937768059873,0.088039162334816,"[0, 30, 35]",3
167,27,0.6812608506944444,0.1888888888888888,0.0219256365740741,0.0444444444444444,"[4, 23, 38]",3
168,27,0.7056270581126849,0.2040740740740739,0.0240103035758647,0.0923113099808763,"[0, 30, 35]",3
169,27,0.7793191856131174,0.1950351603264644,0.0431714008703087,0.0852039522909101,"[4, 23]",2
170,28,0.5238746624228395,0.1709259259259259,0.01,0.06,"[0, 30]",2
171,28,0.6864586662181488,0.3764557047078794,0.0593759986544438,0.2690928411797991,"[0, 23]",2
172,28,0.7701535688030247,0.2771425180164306,0.0446129150848153,0.1095335322030987,"[0, 30]",2
173,28,0.7882137751240424,0.4399390628999338,0.1121217727693207,0.3279489436272097,"[4, 27, 30]",3
174,28,0.9123085455246914,0.1505555555555555,0.01,0.05,"[0, 30]",2
175,28,0.9407424286265434,0.1590740740740739,0.0120881558641973,0.0599999999999999,"[0, 30]",2
176,29,0.1127702850922936,0.4457890647443709,0.0921300763574268,0.2675040554146681,"[0, 30]",2
177,29,0.3492149854328923,0.4021914705835485,0.088038463600115,0.2796911329069773,"[0, 30, 32]",3
178,29,0.7721108357738232,0.5245015546305529,0.1042216715476461,0.3090031092611054,"[0, 30]",2
179,29,0.9188296913719312,0.4553436741463643,0.1491935120522638,0.3393288733659425,"[0, 30, 33]",3
180,30,0.1499029830150876,0.3673722626774945,0.055953747061939,0.227477696867233,"[0, 12, 30]",3
181,30,0.4849999999999999,0.3510185185185185,0.0299999999999999,0.2020370370370368,"[0, 30]",2
182,30,0.5301903581887815,0.435,0.0603807163775624,0.2699999999999999,"[0, 23]",2
183,31,0.0201845444059976,0.2127588163372943,0.0380622837370242,0.1595691122529707,"[0, 30]",2
184,31,0.0278835323271006,0.4271603812683034,0.0557670646542013,0.2743207625366069,"[0, 23, 35]",3
185,31,0.178264248704663,0.3468869965817648,0.0542216715476458,0.2174074074074072,"[0, 23]",2
186,31,0.1911067691646371,0.2780052736401787,0.0353181802405056,0.1346699388050898,"[0, 12, 30]",3
187,31,0.2605654426672674,0.4354582321951526,0.1265059698130208,0.2586415250732139,"[4, 23, 27, 35]",4
188,31,0.2795518663194444,0.2652777777777777,0.0266239872685184,0.0824074074074074,"[0, 12, 30]",3
189,31,0.3168271363811729,0.2650925925925926,0.0336542727623453,0.1301851851851851,"[0, 30]",2
190,31,0.3413437711196215,0.4001145580487882,0.0542216715476458,0.2647789947317597,"[0, 23, 35]",3
191,31,0.3574971840504617,0.2197708839024235,0.0326875422392429,0.1199999999999999,"[0, 23]",2
192,31,0.3725473410810593,0.2546792676881355,0.0369088292327653,0.1411548075439051,"[0, 23]",2
193,31,0.3819327955988701,0.2927953501427343,0.0484792429211026,0.1748675319096839,"[0, 23, 45]",3
194,31,0.3928343219521605,0.2101851851851852,0.0224476755401234,0.0907407407407407,"[0, 30, 35]",3
195,31,0.4929098880177693,0.2813270479349701,0.0395553084429467,0.1459874292032734,"[0, 30, 35]",3
196,31,0.5349170206919278,0.3150486616802014,0.0515341293084028,0.19621654530085,"[0, 30, 35]",3
197,31,0.7085149062918908,0.305017572364956,0.0335095108478383,0.18865909743817,"[0, 30, 35]",3
198,31,0.7931728636188263,0.238659772791312,0.0397346392885968,0.1154136259296191,"[4, 23, 24]",3
199,31,0.8824971840504585,0.2909698568383173,0.0357670646542015,0.1385185185185189,"[0, 30, 35]",3
200,31,0.8992273034467227,0.2598810488599727,0.0292273034467222,0.1279629629629631,"[0, 30, 35]",3
201,31,0.9215341293084024,0.3423894973658797,0.0630682586168058,0.2047789947317596,"[0, 30, 35]",3
202,31,0.9680738905158828,0.2839902676639597,0.0515341293084029,0.1565693433062638,"[0, 30]",2
203,32,0.7440916127573104,0.3511155042023502,0.0482324975699395,0.2417187084083939,"[4, 30, 35]",3
204,32,0.9587796015559592,0.3712033660271326,0.0824407968880801,0.3044343075556814,"[7, 30, 35]",3
205,33,0.5594120297364266,0.4577250606829082,0.1211308853345355,0.3650081108293362,"[4, 30, 35]",3
206,34,0.270242786049274,0.2961750106200436,0.0604855720985478,0.1686463175363837,"[0, 30, 35]",3
207,34,0.4511374191359678,0.3002071506413809,0.0364477106743086,0.1564105166685137,"[0, 30, 35]",3
208,34,0.6076205567260424,0.4006745066955824,0.0663310241134791,0.2669924307715037,"[0, 28, 30, 35]",4
209,34,0.7428835323271008,0.3088757096151714,0.0480738905158814,0.1566754528491449,"[0, 30, 35]",3
210,34,0.794036945257941,0.3838182617524919,0.068073890515882,0.227636523504984,"[0, 28, 30, 35]",4
211,35,0.0476819103401667,0.3642062044878186,0.0953638206803334,0.2884124089756374,"[4, 23, 27]",3
212,35,0.1005598107681909,0.2936080687261565,0.0373124577607569,0.1959266012790682,"[0, 23]",2
213,35,0.3124971840504618,0.188183292878061,0.0273011939626042,0.1004582321951527,"[0, 23]",2
214,35,0.3578128710328572,0.2270238577633196,0.0201832430817164,0.1237827793460076,"[0, 23, 29]",3
215,36,0.0646136517233611,0.2070458232195152,0.0292273034467222,0.1063665857561221,"[0, 30]",2
216,36,0.4716434643071447,0.2431437550569087,0.0318020713612014,0.1300790756423039,"[0, 23]",2
217,36,0.7109686866411355,0.4143207625366064,0.1188240594728537,0.2799999999999997,"[0, 30, 31]",3
218,36,0.7575084478486138,0.3643248179512748,0.0942104077494939,0.2836577467318854,"[0, 23, 31]",3
219,36,0.7838415075231466,0.3212962962962965,0.0401970003858031,0.1870370370370369,"[0, 23]",2
220,36,0.8546136517233615,0.3370590024932323,0.0492273034467236,0.1663402272086878,"[0, 23]",2
221,36,0.8988992984504971,0.3329099081915222,0.04296283585413,0.1929447152448638,"[0, 23]",2
222,36,0.932922206031598,0.2800925925925925,0.034359554810112,0.1398148148148149,"[0, 30]",2
223,36,0.9607424286265432,0.3164814814814816,0.0310440779321001,0.1729629629629631,"[0, 23]",2
224,36,0.9849999999999998,0.3229626252863917,0.0299999999999991,0.2263834827679363,"[0, 23]",2
225,37,0.5349623155585436,0.5194563468975664,0.1239736739676593,0.306612073208018,"[0, 15, 30]",3
226,38,0.5448781105324072,0.3622222222222218,0.0697562210648155,0.2337037037037036,"[4, 27, 30]",3
227,38,0.6401391300154313,0.3801851851851847,0.0561019483024692,0.2455555555555552,"[4, 30]",2
228,38,0.6689152922453698,0.4549999999999995,0.0778305844907419,0.2899999999999996,"[0, 30]",2
229,38,0.7146170910493833,0.3714814814814812,0.0441763117283945,0.2029629629629626,"[0, 30]",2
230,39,0.052569565007716,0.3550925925925925,0.0367865065586419,0.190185185185185,"[0, 23]",2
231,39,0.0841356819058642,0.4282407407407401,0.0578305844907407,0.2964814814814812,"[0, 30]",2
232,39,0.2543967013888891,0.3582407407407407,0.0687934027777777,0.2364814814814813,"[0, 30]",2
233,39,0.3089152922453702,0.2927777777777778,0.0578305844907411,0.1855555555555553,"[0, 30]",2
234,39,0.3622679157021595,0.2665740740740739,0.0414035976080244,0.1638888888888883,"[0, 30, 33]",3
235,39,0.4946343315972223,0.5003703703703696,0.169268663194444,0.3607407407407407,"[0, 30, 33]",3
236,39,0.5815514081790122,0.1782407407407406,0.0125289351851848,0.0694444444444444,"[0, 23]",2
237,39,0.6349593701774694,0.4373148148148148,0.0899187403549379,0.3346296296296295,"[4, 30]",2
238,39,0.642308545524691,0.2002777777777777,0.0141763117283949,0.0838888888888887,"[0, 23]",2
239,39,0.6642945842978395,0.1712962962962963,0.010962818287037,0.0537037037037037,"[0, 23]",2
240,40,0.0221387283236994,0.3380796833194802,0.0442774566473988,0.1853567483591711,"[0, 2, 31]",3
241,40,0.1925177845528455,0.1919406150583244,0.019132202191587,0.0699893955461293,"[0, 30]",2
242,40,0.2672529493637327,0.1749734888653234,0.0298940659243549,0.0530222693531283,"[0, 23]",2
243,40,0.5725369021649739,0.5551573202453294,0.0965446927798788,0.4923625637923685,"[0, 2, 31]",3
244,40,0.6939008658835424,0.2077703088513744,0.0213277433277755,0.0719122857402082,"[0, 23]",2
245,40,0.7732486539788664,0.5171455808489287,0.0719998018688561,0.3631238789670657,"[0, 14, 23]",3
246,40,0.7757803468208092,0.2430758057499065,0.0315606936416183,0.0861516114998132,"[0, 30]",2
247,40,0.8336994219653177,0.3079494628333956,0.0604624277456648,0.1846064459992525,"[7, 23, 27]",3
248,40,0.9036705202312132,0.3517560653704387,0.0473410404624278,0.2057007612576277,"[0, 23]",2
249,40,0.9342485549132946,0.3144359074351561,0.0484971098265899,0.1889395546129375,"[0, 23, 28]",3
250,41,0.8251281811377243,0.3199001996007983,0.0547577761144381,0.2078243512974052,"[0, 23]",2
251,42,0.1856421493902439,0.3499469777306468,0.0544071999823259,0.2375397667020148,"[4, 30]",2
252,42,0.2725845318575469,0.3673710059700211,0.0798347820595723,0.215945691951502,"[4, 30]",2
253,42,0.3557683141689494,0.3674231177094376,0.0616425624135453,0.2596611283757943,"[4, 23]",2
254,42,0.5389945168498947,0.3256526880404681,0.0759994056065682,0.2328214910790685,"[4, 30]",2
255,42,0.6108821846643556,0.3280758057499067,0.0459812954111731,0.2530612804986921,"[4, 23, 27]",3
256,42,0.6952747529203114,0.3355053716660436,0.0659252283839747,0.2397182636645491,"[4, 30]",2
257,42,0.7987861271676302,0.3882646340156948,0.0677456647398845,0.2802236353305932,"[4, 30]",2
258,42,0.8231213872832371,0.3066424579146425,0.0778034682080932,0.2255881388289113,"[7, 30]",2
259,42,0.918843930635838,0.4111516114998131,0.0692485549132951,0.3064042973328348,"[0, 30]",2
260,42,0.98,0.3101263429165108,0.0399999999999994,0.216656983165857,"[0, 30]",2
261,43,0.1306440250274817,0.4561698533679166,0.1292510371395968,0.3886710365962523,"[0, 11, 30, 35]",4
262,43,0.4398438315702661,0.3563626723223747,0.0378568081385594,0.2241843243541276,"[0, 28, 30, 35]",4
263,43,0.7107432582095123,0.3482021486664173,0.0755077032341541,0.216404297332835,"[0, 30, 35]",3
264,43,0.826739313369274,0.3574231177094379,0.0627167630057801,0.2399999999999999,"[0, 30, 35]",3
265,43,0.8629190751445079,0.4430758057499065,0.0858381502890184,0.3266569831658568,"[0, 23, 35]",3
266,43,0.8808092485549133,0.2080758057499064,0.0616184971098267,0.0961516114998131,"[4, 27, 30]",3
267,43,0.9472008728944344,0.22463129702674,0.0457138611475494,0.114921730300648,"[4, 30]",2
268,44,0.1665895953757225,0.2138483885001867,0.0708670520231213,0.13280859466567,"[4, 23, 27]",3
269,44,0.5361849710982657,0.4743537601662306,0.085433526011561,0.4087075203324613,"[0, 30, 35]",3
270,44,0.5826589595375717,0.2212418320801952,0.0323699421965317,0.1360450368716729,"[0, 30]",2
271,44,0.6275144508670522,0.2599999999999999,0.0550289017341041,0.1199999999999999,"[0, 30, 35]",3
272,44,0.7054046242774568,0.3260252685833022,0.0684971098265895,0.2607580574990657,"[0, 30, 35]",3
273,44,0.76150289017341,0.7150000000000002,0.1499421965317923,0.5699999999999998,"[0, 30, 35]",3
274,44,0.8323699421965313,0.3650038775695731,0.1024277456647397,0.306917424138026,"[7, 30, 35]",3
